"Name","State","Notes","User","Tags","Created","Runtime","Sweep","dataset.cache_data","dataset.data_dir","dataset.dev","dataset.experiment","dataset.patch_overlap","dataset.patch_size","dataset.project","dataset.queue_length","dataset.rescale_factor","dataset.samples_per_volume","dataset.test","dataset.train","dataset.unlabeled_dataset","dataset.use_patches","model_opts.arch","model_opts.args.arch","model_opts.args.binary_split","model_opts.args.classification_loss","model_opts.args.encoder_name","model_opts.args.encoder_weights","model_opts.args.inchannels","model_opts.args.net_depth","model_opts.args.outchannels","model_opts.name","train_par.batch_size","train_par.devices","train_par.early_stopping_flag","train_par.epochs","train_par.eval_threshold","train_par.gpu_to_use","train_par.loss_opts.args.alpha","train_par.loss_opts.args.beta","train_par.loss_opts.args.gamma","train_par.loss_opts.args.gamma_class","train_par.loss_opts.args.gamma_close","train_par.loss_opts.args.gamma_mom","train_par.loss_opts.args.gamma_round","train_par.loss_opts.args.gamma_topo","train_par.loss_opts.args.weight","train_par.loss_opts.name","train_par.lr","train_par.num_classes","train_par.optimizer.name","train_par.patience","train_par.profiler","train_par.random_seed","train_par.results_model_filename","train_par.results_path","train_par.scheduler.name","train_par.strategy","train_par.weight_decay","train_par.workers","epoch","train_dataset_acc","train_dataset_acc_benign","train_dataset_acc_malignant","train_dataset_f1","train_dataset_f1_benign","train_dataset_f1_malignant","train_dataset_iou","train_dataset_iou_benign","train_dataset_iou_malignant","train_per_image_acc","train_per_image_acc_benign","train_per_image_acc_malignant","train_per_image_f1","train_per_image_f1_benign","train_per_image_f1_malignant","train_per_image_iou","train_per_image_iou_benign","train_per_image_iou_malignant","trainer/global_step","valid_dataset_acc","valid_dataset_acc_benign","valid_dataset_acc_malignant","valid_dataset_f1","valid_dataset_f1_benign","valid_dataset_f1_malignant","valid_dataset_iou","valid_dataset_iou_benign","valid_dataset_iou_malignant","valid_per_image_acc","valid_per_image_acc_benign","valid_per_image_acc_malignant","valid_per_image_f1","valid_per_image_f1_benign","valid_per_image_f1_malignant","valid_per_image_iou","valid_per_image_iou_benign","valid_per_image_iou_malignant","test_dataset_acc","test_dataset_acc_benign","test_dataset_acc_malignant","test_dataset_f1","test_dataset_f1_benign","test_dataset_f1_malignant","test_dataset_iou","test_dataset_iou_benign","test_dataset_iou_malignant","test_per_image_acc","test_per_image_acc_benign","test_per_image_acc_malignant","test_per_image_f1","test_per_image_f1_benign","test_per_image_f1_malignant","test_per_image_iou","test_per_image_iou_benign","test_per_image_iou_malignant"
"_uncorrected_l_r1_pspnet","finished","-","","","2025-05-21T01:57:37.000Z","202","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_l.csv","","0","64","NETs unlabel splitted","100","128","10","/data/GitHub/first_year_exam/data/test_l.csv","/data/GitHub/first_year_exam/data/train_l.csv","true","false","pspnet","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_uncorrected_l_r1_pspnet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","88","0.9966097474098206","0.9978387355804444","0.9934165477752686","0.979888379573822","0.982253909111023","0.977224588394165","0.9606038331985474","0.9651497602462769","0.955518126487732","0.9966096878051758","0.9978387951850892","0.9934165477752686","0.971778392791748","0.9718392491340636","0.9712592959403992","0.9456100463867188","0.9457322359085084","0.9446435570716858","88","0.9428238272666932","0.9563292264938354","0.9141247272491456","0.660908579826355","0.6845176219940186","0.6295498609542847","0.4937564730644226","0.5203948020935059","0.4601275324821472","0.9428237676620485","0.9563292860984802","0.9141247868537904","0.6131154894828796","0.6329903602600098","0.5708814859390259","0.5060470700263977","0.5395940542221069","0.4347597360610962","0.9554777145385742","0.9726321697235109","0.9190247058868408","0.6442767381668091","0.692943811416626","0.6038768291473389","0.47553902864456177","0.5319346785545349","0.4325488805770874","0.9554777145385742","0.9726321697235109","0.919024646282196","0.6422745585441589","0.6664326190948486","0.5909388065338135","0.5193284153938293","0.5498994588851929","0.4543650150299072"
"_data_corrected_wo_annotation_r3_deeplabv3plus","finished","-","","","2025-05-21T01:53:00.000Z","265","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/validation.csv","","0","64","NETs unlabel splitted","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/train.csv","true","false","deeplabv3plus","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_data_corrected_wo_annotation_r3_deeplabv3plus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","116","0.9961971044540404","0.9983314871788024","0.9932369589805604","0.9818647503852844","0.9873213768005372","0.976445496082306","0.9643917083740234","0.9749667048454284","0.9540981650352478","0.996196985244751","0.9983314871788024","0.9932369589805604","0.9692223072052002","0.9727389812469482","0.9612244367599488","0.9445176720619202","0.9477906823158264","0.9355629682540894","116","0.9274693727493286","0.949802577495575","0.8929328322410583","0.6129724979400635","0.6368670463562012","0.5908814072608948","0.4420173168182373","0.46723422408103943","0.41935837268829346","0.9274693131446838","0.9498026371002196","0.8929328322410583","0.5708246231079102","0.562761664390564","0.5830196142196655","0.4394220113754273","0.4391537308692932","0.43835484981536865","0.9314531087875366","0.9577433466911316","0.8925895690917969","0.6518172025680542","0.6145088076591492","0.6473289728164673","0.4897412955760956","0.4625087082386017","0.4803766012191773","0.9314531087875366","0.9577434062957764","0.8925895690917969","0.5529522895812988","0.5308955907821655","0.5809921026229858","0.43188905715942383","0.421845018863678","0.4426843225955963"
"_data_corrected_wo_annotation_r3_unet","finished","-","","","2025-05-21T01:47:49.000Z","300","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/validation.csv","","0","64","NETs unlabel splitted","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/train.csv","true","false","unet","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_data_corrected_wo_annotation_r3_unet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","131","0.997114896774292","0.9985581636428832","0.99524986743927","0.9865682721138","0.9891819357872008","0.984862208366394","0.9734926223754884","0.9785953760147096","0.9701784253120422","0.9971147775650024","0.9985581636428832","0.9952499270439148","0.9789965748786926","0.9789447784423828","0.9786525368690492","0.9591659903526306","0.9590314626693726","0.9585716128349304","131","0.9249759912490844","0.944866955280304","0.8944904804229736","0.6299147605895996","0.6365444660186768","0.629919171333313","0.45980221033096313","0.46743685007095337","0.4598531723022461","0.9249759912490844","0.9448670148849488","0.8944904804229736","0.588783323764801","0.5673149824142456","0.6245495080947876","0.4496408700942993","0.4357666969299317","0.4723210334777832","0.9284071922302246","0.9518237709999084","0.8929443359375","0.6657387018203735","0.610296368598938","0.6698673963546753","0.5038794279098511","0.4594669342041016","0.5043237209320068","0.9284071922302246","0.9518237709999084","0.8929443359375","0.5663626194000244","0.5377088189125061","0.5992904901504517","0.4380213320255279","0.418671578168869","0.45800843834877014"
"_data_corrected_wo_annotation_r3_unetplusplus","finished","-","","","2025-05-21T01:43:03.000Z","275","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/validation.csv","","0","64","NETs unlabel splitted","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/train.csv","true","false","unetplusplus","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_data_corrected_wo_annotation_r3_unetplusplus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","120","0.9962278604507446","0.9980759620666504","0.993738293647766","0.9815603494644164","0.9857356548309326","0.9790115356445312","0.9638364911079408","0.9718784093856812","0.9589813947677612","0.9962277412414552","0.9980759620666504","0.993738293647766","0.9693670868873596","0.9737446904182434","0.9623258709907532","0.9452040195465088","0.9494625329971312","0.9379609823226928","120","0.9255638718605042","0.9461318254470824","0.8937199115753174","0.6189320087432861","0.6298348903656006","0.6090391874313354","0.448208212852478","0.4597718417644501","0.4379250705242157","0.9255638122558594","0.9461318850517272","0.8937199115753174","0.5752604007720947","0.5609562397003174","0.5970702767372131","0.4379168152809143","0.43000295758247375","0.4487573504447937","0.9318960905075072","0.9560874104499816","0.8958883285522461","0.6714075803756714","0.6245248317718506","0.6714828610420227","0.5109596252441406","0.47371768951416016","0.5066971778869629","0.9318960905075072","0.9560874700546264","0.8958883285522461","0.5669873952865601","0.5392995476722717","0.601756751537323","0.4406931400299072","0.4218517541885376","0.46248501539230347"
"_data_corrected_wo_annotation_r3_manet","finished","-","","","2025-05-21T01:38:21.000Z","270","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/validation.csv","","0","64","NETs unlabel splitted","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/train.csv","true","false","manet","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_data_corrected_wo_annotation_r3_manet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","119","0.9967894554138184","0.9984989166259766","0.994715690612793","0.9848947525024414","0.9884122610092164","0.9832090139389038","0.970252513885498","0.9770931005477904","0.9669857025146484","0.9967894554138184","0.9984989166259766","0.994715690612793","0.9740875959396362","0.9757864475250244","0.973645567893982","0.951538383960724","0.9531832933425904","0.952117681503296","119","0.9246422052383424","0.9460182189941406","0.8914740085601807","0.6151188611984253","0.6335930824279785","0.599866509437561","0.4444597661495209","0.46434229612350464","0.428644746541977","0.9246421456336976","0.9460182189941406","0.8914740085601807","0.5704307556152344","0.5546625852584839","0.5951129198074341","0.4350053369998932","0.4259900748729706","0.44821897149086","0.9333572387695312","0.9551730155944824","0.9008589386940002","0.6814993619918823","0.6214872598648071","0.6893014907836914","0.5218222141265869","0.4707854390144348","0.5268652439117432","0.9333572387695312","0.9551730155944824","0.900858998298645","0.5744361877441406","0.5386115908622742","0.6213091611862183","0.44699472188949585","0.4179153442382813","0.48481252789497375"
"_data_corrected_wo_annotation_r3_pspnet","finished","-","","","2025-05-21T01:34:01.000Z","248","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/validation.csv","","0","64","NETs unlabel splitted","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/train.csv","true","false","pspnet","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_data_corrected_wo_annotation_r3_pspnet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","107","0.9960821270942688","0.9983148574829102","0.9931458830833436","0.9818782806396484","0.9861289262771606","0.9778582453727722","0.9644072651863098","0.9726507663726808","0.9567379951477052","0.9960821270942688","0.9983149766921996","0.9931459426879884","0.9650669097900392","0.9727619886398317","0.952698290348053","0.9418324828147888","0.9475545287132264","0.9317166805267334","107","0.927351176738739","0.94701886177063","0.8972216248512268","0.6297625303268433","0.6357680559158325","0.6295421123504639","0.45960402488708496","0.46630042791366577","0.459487110376358","0.9273511171340942","0.9470189809799194","0.8972216844558716","0.5831572413444519","0.5606156587600708","0.6207382082939148","0.44736218452453613","0.43131136894226074","0.4737505614757538","0.9365664124488832","0.9575787782669068","0.905571460723877","0.6946487426757812","0.6311187744140625","0.7071914672851562","0.5367476940155029","0.47922423481941223","0.5482602119445801","0.9365664124488832","0.9575787782669068","0.905571460723877","0.5864171385765076","0.5531690120697021","0.6308301687240601","0.4636343717575073","0.4363952875137329","0.5005282759666443"
"_data_corrected_w_annotation_r3_deeplabv3plus","finished","-","","","2025-05-21T01:30:06.000Z","224","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/validation.csv","","0","64","NETs unlabel splitted","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/train.csv","true","false","deeplabv3plus","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_data_corrected_w_annotation_r3_deeplabv3plus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","98","0.9970180988311768","0.998390257358551","0.994454026222229","0.9832539558410645","0.9847830533981324","0.9813610315322876","0.967060685157776","0.9700273275375366","0.9634056091308594","0.997018039226532","0.9983903169631958","0.994454026222229","0.9629932641983032","0.9707216024398804","0.9354981184005736","0.9381451606750488","0.9440077543258668","0.9140899777412416","98","0.9267839789390564","0.9572427272796632","0.8759008646011353","0.5878314971923828","0.5952127575874329","0.5979331731796265","0.416414737701416","0.43329206109046936","0.4280085563659668","0.9267839193344116","0.9572426676750184","0.8759008646011353","0.6010913848876953","0.6132664680480957","0.5897775888442993","0.4797658920288086","0.5010353922843933","0.4505998492240906","0.918613076210022","0.9369174242019652","0.8829849362373352","0.5410258769989014","0.5672035217285156","0.5097513794898987","0.3742378652095794","0.3981835842132568","0.3470558524131775","0.918613076210022","0.9369174242019652","0.8829849362373352","0.5631182193756104","0.5795859694480896","0.5322719216346741","0.43457773327827454","0.45816147327423096","0.3892579078674317"
"_data_corrected_w_annotation_r3_unet","finished","-","","","2025-05-21T01:26:47.000Z","187","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/validation.csv","","0","64","NETs unlabel splitted","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/train.csv","true","false","unet","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_data_corrected_w_annotation_r3_unet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","81","0.9963526725769044","0.9980354309082032","0.9930486679077148","0.978623628616333","0.9814889430999756","0.9764209389686584","0.9581552147865297","0.963666558265686","0.9539471864700316","0.9963525533676147","0.9980354309082032","0.9930486679077148","0.9574836492538452","0.9660190343856812","0.932632327079773","0.927984893321991","0.9354206323623656","0.9059215784072876","81","0.926908791065216","0.9597654342651368","0.8717304468154907","0.5677878856658936","0.5948261022567749","0.5667933225631714","0.3967321813106537","0.43545523285865784","0.3966404497623443","0.926908791065216","0.9597654342651368","0.8717304468154907","0.6034868955612183","0.6293538808822632","0.5671389102935791","0.4882460832595825","0.526155412197113","0.42875295877456665","0.9272398352622986","0.9524269104003906","0.8788471221923828","0.5956125259399414","0.6854468584060669","0.4673697352409363","0.4241845607757568","0.5252310633659363","0.3084254264831543","0.9272397756576538","0.9524269104003906","0.8788471221923828","0.5875340700149536","0.6423152089118958","0.48387080430984497","0.4638671576976776","0.5272291898727417","0.3428944945335388"
"_data_corrected_w_annotation_r3_unetplusplus","finished","-","","","2025-05-21T01:23:38.000Z","177","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/validation.csv","","0","64","NETs unlabel splitted","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/train.csv","true","false","unetplusplus","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_data_corrected_w_annotation_r3_unetplusplus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","75","0.9962291121482848","0.9977537989616394","0.9931720495224","0.9783905744552612","0.979026973247528","0.9780325293540956","0.9577060341835022","0.9589325189590454","0.9570174813270568","0.99622905254364","0.9977538585662842","0.9931720495224","0.9561175107955932","0.9636359214782716","0.9454047679901124","0.9254298210144044","0.930962324142456","0.9191700220108032","75","0.9277105331420898","0.9592792987823486","0.8741135597229004","0.5689672231674194","0.5814816951751709","0.5736030340194702","0.3980587720870972","0.4194580912590027","0.4026036858558655","0.9277104735374452","0.9592792987823486","0.8741135597229004","0.5979931354522705","0.619324803352356","0.5674339532852173","0.4847966432571411","0.5170434713363647","0.4322206377983093","0.928862452507019","0.9536277055740356","0.8813118934631348","0.6116332411766052","0.6908005475997925","0.5024566650390625","0.44054651260375977","0.5303806066513062","0.3403153121471405","0.928862452507019","0.9536277055740356","0.8813118934631348","0.5785212516784668","0.617193341255188","0.5071526169776917","0.4613144397735596","0.5134416222572327","0.36328545212745667"
"_data_corrected_w_annotation_r3_manet","finished","-","","","2025-05-21T01:20:12.000Z","195","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/validation.csv","","0","64","NETs unlabel splitted","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/train.csv","true","false","manet","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_data_corrected_w_annotation_r3_manet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","84","0.9968277215957642","0.9982763528823853","0.9939364194869996","0.9819631576538086","0.9832510948181152","0.9811049699783324","0.9645766019821168","0.9670642018318176","0.9629201292991638","0.9968277215957642","0.9982763528823853","0.9939365386962892","0.9620627164840698","0.9704306125640868","0.9476268291473388","0.9363134503364564","0.9433157444000244","0.9246645569801332","84","0.9269511699676514","0.9580727219581604","0.8748931884765625","0.5785133838653564","0.5884872674942017","0.5873191952705383","0.4072156846523285","0.4278948903083801","0.41712915897369385","0.9269511103630066","0.9580726623535156","0.8748932480812073","0.5960980653762817","0.6111850142478943","0.5798410177230835","0.4795885682106018","0.5059489607810974","0.44161468744277954","0.9266406297683716","0.9511274099349976","0.8797674179077148","0.5998626947402954","0.683381199836731","0.4786396026611328","0.4284336268901825","0.5224761962890625","0.3196260631084442","0.9266406297683716","0.9511274099349976","0.8797674179077148","0.5695737600326538","0.6055846810340881","0.5028561949729919","0.4456142485141754","0.4904584288597107","0.3609406352043152"
"_data_corrected_w_annotation_r3_pspnet","finished","-","","","2025-05-21T01:16:42.000Z","199","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/validation.csv","","0","64","NETs unlabel splitted","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/train.csv","true","false","pspnet","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_data_corrected_w_annotation_r3_pspnet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","85","0.9968301653862","0.9980675578117372","0.9942715764045716","0.981611967086792","0.9820605516433716","0.9811056852340698","0.963896095752716","0.96475350856781","0.962938129901886","0.9968302249908448","0.9980675578117372","0.9942716360092164","0.9612478017807008","0.9691827297210692","0.9474420547485352","0.9346758127212524","0.9408035278320312","0.9243374466896056","85","0.9254820346832277","0.9595961570739746","0.867903470993042","0.5529167652130127","0.5906798243522644","0.545616626739502","0.38246726989746094","0.4320017993450165","0.3760875463485718","0.9254820346832277","0.9595962166786194","0.867903470993042","0.5853875875473022","0.6206087470054626","0.5336009860038757","0.4715729951858521","0.5174711346626282","0.3989247381687164","0.9280202984809875","0.954647958278656","0.8768746852874756","0.594947099685669","0.7005143761634827","0.443237841129303","0.42355430126190186","0.5431128144264221","0.2878785729408264","0.9280202388763428","0.954647958278656","0.8768746852874756","0.569366455078125","0.6218854188919067","0.469602644443512","0.444585233926773","0.5047333240509033","0.32920145988464355"
"_data_uncorrected_r3_deeplabv3plus","finished","-","","","2025-05-21T01:10:50.000Z","340","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_uncorrected/validation.csv","","0","64","NETs unlabel splitted","100","128","10","/data/GitHub/first_year_exam/data/data_uncorrected/test.csv","/data/GitHub/first_year_exam/data/data_uncorrected/train.csv","true","false","deeplabv3plus","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_data_uncorrected_r3_deeplabv3plus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","155","0.998016357421875","0.9987874031066896","0.9968125820159912","0.9893152117729188","0.9889342188835144","0.989531397819519","0.9788564443588256","0.9781153202056884","0.9792802929878236","0.9980164170265198","0.9987874031066896","0.9968125820159912","0.9733107089996338","0.9666032195091248","0.9842925071716307","0.9574272632598876","0.9502323865890504","0.9692397117614746","155","0.9274158477783204","0.9425712823867798","0.882527232170105","0.6018342971801758","0.6422576904296875","0.4925435781478882","0.43049174547195435","0.4731665253639221","0.332828551530838","0.9274158477783204","0.9425713419914246","0.882527232170105","0.5690168142318726","0.6030411720275879","0.4720998704433441","0.4399520754814148","0.4746868908405304","0.3343798518180847","0.9295443296432496","0.953034520149231","0.8762064576148987","0.5429097414016724","0.6334311962127686","0.4276316463947296","0.373975545167923","0.46375447511672974","0.2755422592163086","0.9295443296432496","0.953034520149231","0.8762065172195435","0.5698219537734985","0.6259801983833313","0.45856910943984985","0.442527174949646","0.4943835735321045","0.3406893014907837"
"_data_uncorrected_r3_unet","finished","-","","","2025-05-21T01:06:47.000Z","231","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_uncorrected/validation.csv","","0","64","NETs unlabel splitted","100","128","10","/data/GitHub/first_year_exam/data/data_uncorrected/test.csv","/data/GitHub/first_year_exam/data/data_uncorrected/train.csv","true","false","unet","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_data_uncorrected_r3_unet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","102","0.9972072243690492","0.9982759952545166","0.9954782724380492","0.9848390817642212","0.984620213508606","0.9849070310592652","0.9701390266418456","0.969711422920227","0.9702725410461426","0.9972072839736938","0.9982759952545166","0.9954782724380492","0.9679763913154602","0.9606974124908448","0.9784730672836304","0.9472358226776124","0.939953088760376","0.958126425743103","102","0.9300172328948976","0.943655788898468","0.8855708837509155","0.6316847205162048","0.665076494216919","0.519834578037262","0.4618810415267944","0.4983822703361511","0.36128512024879456","0.930017113685608","0.9436558485031128","0.8855708837509155","0.5905009508132935","0.6160126328468323","0.4957348108291626","0.4580327868461609","0.481383204460144","0.3603338301181793","0.92941153049469","0.950890064239502","0.8809733390808105","0.5689261555671692","0.6397220492362976","0.47624456882476807","0.3996842503547669","0.4716751277446747","0.3158983290195465","0.9294114708900452","0.950890064239502","0.8809733986854553","0.5755764245986938","0.6224855184555054","0.4857262372970581","0.4443305730819702","0.4898850917816162","0.3566822409629822"
"_data_uncorrected_r3_unetplusplus","finished","-","","","2025-05-21T01:01:27.000Z","308","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_uncorrected/validation.csv","","0","64","NETs unlabel splitted","100","128","10","/data/GitHub/first_year_exam/data/data_uncorrected/test.csv","/data/GitHub/first_year_exam/data/data_uncorrected/train.csv","true","false","unetplusplus","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_data_uncorrected_r3_unetplusplus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","140","0.9980483055114746","0.9989709854125975","0.9965416789054872","0.9894728660583496","0.990545392036438","0.9888336062431335","0.9791653156280518","0.9812697172164916","0.9779139161109924","0.9980483055114746","0.9989709258079528","0.9965417385101318","0.9828251600265504","0.982427716255188","0.9833722114562988","0.9664918184280396","0.965779185295105","0.9674805402755736","140","0.9305086135864258","0.9448150396347046","0.8908023834228516","0.6150128841400146","0.6512081623077393","0.5253408551216125","0.4440684914588928","0.4830315113067627","0.3590758442878723","0.9305086135864258","0.9448150396347046","0.8908024430274963","0.5888055562973022","0.6271678805351257","0.4985407590866089","0.4607875347137451","0.49976152181625366","0.3602913916110992","0.932253360748291","0.9546090960502625","0.8808015584945679","0.5539377927780151","0.6387372016906738","0.4469614028930664","0.38559553027153015","0.46965551376342773","0.2944191098213196","0.9322532415390016","0.9546091556549072","0.8808015584945679","0.5865000486373901","0.6472067832946777","0.4637589752674103","0.46231669187545776","0.5199435353279114","0.3468719720840454"
