"Name","State","Notes","User","Tags","Created","Runtime","Sweep","dataset.cache_data","dataset.data_dir","dataset.dev","dataset.experiment","dataset.patch_overlap","dataset.patch_size","dataset.project","dataset.queue_length","dataset.rescale_factor","dataset.samples_per_volume","dataset.test","dataset.train","dataset.unlabeled_dataset","dataset.use_patches","model_opts.arch","model_opts.args.arch","model_opts.args.classification_loss","model_opts.args.encoder_name","model_opts.args.encoder_weights","model_opts.args.inchannels","model_opts.args.net_depth","model_opts.args.outchannels","model_opts.name","train_par.batch_size","train_par.devices","train_par.early_stopping_flag","train_par.epochs","train_par.eval_threshold","train_par.gpu_to_use","train_par.loss_opts.args.alpha","train_par.loss_opts.args.gamma","train_par.loss_opts.args.weight","train_par.loss_opts.name","train_par.lr","train_par.num_classes","train_par.optimizer.name","train_par.patience","train_par.profiler","train_par.random_seed","train_par.results_model_filename","train_par.results_path","train_par.scheduler.name","train_par.strategy","train_par.weight_decay","train_par.workers","epoch","test_dataset_acc","test_dataset_f1","test_dataset_iou","test_per_image_acc","test_per_image_f1","test_per_image_iou","train_dataset_acc","train_dataset_f1","train_dataset_iou","train_per_image_acc","train_per_image_f1","train_per_image_iou","trainer/global_step","valid_dataset_acc","valid_dataset_f1","valid_dataset_iou","valid_per_image_acc","valid_per_image_f1","valid_per_image_iou"
"experiment1_uncorrected_lb_r1_manet","finished","-","","","2025-05-19T03:10:40.000Z","126","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_lb.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/test_lb.csv","/data/GitHub/first_year_exam/data/train_lb.csv","true","false","manet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_uncorrected_lb_r1_manet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","53","0.9673978686332704","0.7218992114067078","0.5681359171867371","0.9673978090286256","0.6609800457954407","0.5533096790313721","0.9938588738441468","0.9697331190109252","0.9412847757339478","0.9938589334487916","0.9361693859100342","0.8978569507598877","53","0.9472907781600952","0.6352403163909912","0.4660831689834595","0.94729083776474","0.5696941614151001","0.4912371933460235"
"experiment1_uncorrected_lb_r1_pspnet","finished","-","","","2025-05-19T03:08:23.000Z","125","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_lb.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/test_lb.csv","/data/GitHub/first_year_exam/data/train_lb.csv","true","false","pspnet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_uncorrected_lb_r1_pspnet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","52","0.9691207408905028","0.7342466115951538","0.5816616415977478","0.9691206812858582","0.6674607396125793","0.5640894174575806","0.993408203125","0.967756986618042","0.937565803527832","0.993408203125","0.9344667196273804","0.8947674036026001","52","0.948444962501526","0.6433650851249695","0.4753710627555847","0.9484449028968812","0.5744661092758179","0.4955471158027649"
"experiment1_uncorrected_nl_r1_deeplabv3plus","finished","-","","","2025-05-19T03:06:38.000Z","93","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_nl.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/test_nl.csv","/data/GitHub/first_year_exam/data/train_nl.csv","true","false","deeplabv3plus","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_uncorrected_nl_r1_deeplabv3plus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","37","0.9128273725509644","0.41492417454719543","0.2634621858596802","0.9128273725509644","0.3634206354618073","0.2826802730560303","0.9897547960281372","0.9354324340820312","0.8787274956703186","0.9897547364234924","0.9008905291557312","0.8398679494857788","37","0.921766996383667","0.4051300585269928","0.26523086428642273","0.921766996383667","0.4479624330997467","0.360090434551239"
"experiment1_uncorrected_nl_r1_unet","finished","-","","","2025-05-19T03:04:54.000Z","92","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_nl.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/test_nl.csv","/data/GitHub/first_year_exam/data/train_nl.csv","true","false","unet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_uncorrected_nl_r1_unet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","37","0.9106150269508362","0.40153929591178894","0.2537417709827423","0.910615086555481","0.374154269695282","0.2924026846885681","0.9892568588256836","0.9313873052597046","0.8715873956680298","0.9892568588256836","0.8982210159301758","0.8353891968727112","37","0.9237418174743652","0.4223693609237671","0.2763308584690094","0.9237417578697203","0.4612491726875305","0.3689036965370178"
"experiment1_uncorrected_nl_r1_unetplusplus","finished","-","","","2025-05-19T03:03:09.000Z","93","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_nl.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/test_nl.csv","/data/GitHub/first_year_exam/data/train_nl.csv","true","false","unetplusplus","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_uncorrected_nl_r1_unetplusplus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","37","0.9136404395103456","0.4508207440376282","0.291745662689209","0.9136403799057008","0.3717619478702545","0.29226768016815186","0.9894407391548156","0.932897686958313","0.8742345571517944","0.9894406795501708","0.8986406326293945","0.8366005420684814","37","0.9233217239379884","0.4179984927177429","0.273905873298645","0.9233216047286988","0.45509961247444153","0.3657865524291992"
"experiment1_uncorrected_nl_r1_manet","finished","-","","","2025-05-19T03:01:18.000Z","100","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_nl.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/test_nl.csv","/data/GitHub/first_year_exam/data/train_nl.csv","true","false","manet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_uncorrected_nl_r1_manet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","41","0.9156755805015564","0.4649863839149475","0.3033076226711273","0.9156755208969116","0.38869285583496094","0.30381959676742554","0.9913617372512816","0.9448323845863342","0.8958406448364258","0.991361677646637","0.915663242340088","0.8629515171051025","41","0.9226920008659364","0.4265819489955902","0.27978965640068054","0.9226919412612916","0.4713659882545471","0.37772172689437866"
"experiment1_uncorrected_nl_r1_pspnet","finished","-","","","2025-05-19T02:59:42.000Z","84","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_nl.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/test_nl.csv","/data/GitHub/first_year_exam/data/train_nl.csv","true","false","pspnet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_uncorrected_nl_r1_pspnet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","33","0.9088103771209716","0.4106621742248535","0.25934940576553345","0.9088103175163268","0.34827589988708496","0.27377158403396606","0.9892380237579346","0.928946018218994","0.8678202629089355","0.989237904548645","0.8937268257141113","0.8299713730812073","33","0.9214469194412231","0.3791006803512573","0.24533870816230777","0.9214468002319336","0.42266207933425903","0.33869633078575134"
"experiment1_uncorrected_l_r1_deeplabv3plus","finished","-","","","2025-05-19T02:58:23.000Z","68","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_l.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/test_l.csv","/data/GitHub/first_year_exam/data/train_l.csv","true","false","deeplabv3plus","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_uncorrected_l_r1_deeplabv3plus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","24","0.9462753534317015","0.3617892861366272","0.2208550125360489","0.9462753534317015","0.5260787010192871","0.4222034513950348","0.9859737157821656","0.921088695526123","0.8537358045578003","0.9859737157821656","0.8227220773696899","0.7521777153015137","24","0.9245656728744508","0.3823627531528473","0.23862656950950625","0.9245656728744508","0.3693154454231262","0.2871520519256592"
"experiment1_uncorrected_l_r1_unet","finished","-","","","2025-05-19T02:57:04.000Z","67","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_l.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/test_l.csv","/data/GitHub/first_year_exam/data/train_l.csv","true","false","unet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_uncorrected_l_r1_unet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","24","0.9492183923721312","0.42312365770339966","0.26843446493148804","0.9492183327674866","0.581802248954773","0.4787306189537048","0.9862317442893982","0.923090398311615","0.857196569442749","0.9862316846847534","0.8286043405532837","0.7595242261886597","24","0.9264334440231324","0.4068758189678192","0.25704729557037354","0.9264333248138428","0.4100643992424011","0.3173636198043823"
"experiment1_uncorrected_l_r1_unetplusplus","finished","-","","","2025-05-19T02:55:45.000Z","67","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_l.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/test_l.csv","/data/GitHub/first_year_exam/data/train_l.csv","true","false","unetplusplus","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_uncorrected_l_r1_unetplusplus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","24","0.9469199180603028","0.3716497719287872","0.22824949026107788","0.9469199180603028","0.5154311060905457","0.41208338737487793","0.9862871170043944","0.9227261543273926","0.8565624952316284","0.9862870573997498","0.8263715505599976","0.7559957504272461","24","0.92447167634964","0.37742140889167786","0.2338877469301224","0.9244716167449952","0.35320180654525757","0.26970094442367554"
"experiment1_uncorrected_l_r1_manet","finished","-","","","2025-05-19T02:54:26.000Z","68","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_l.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/test_l.csv","/data/GitHub/first_year_exam/data/train_l.csv","true","false","manet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_uncorrected_l_r1_manet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","24","0.9474552869796752","0.38255929946899414","0.23658253252506256","0.9474552869796752","0.5060951113700867","0.4011193513870239","0.9854335188865662","0.9174430966377258","0.8474814891815186","0.9854334592819214","0.8177887201309204","0.7444819211959839","24","0.925444722175598","0.3916444182395935","0.2450757920742035","0.925444722175598","0.36332768201828","0.27878275513648987"
"experiment1_uncorrected_l_r1_pspnet","finished","-","","","2025-05-19T02:53:06.000Z","68","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_l.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/test_l.csv","/data/GitHub/first_year_exam/data/train_l.csv","true","false","pspnet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_uncorrected_l_r1_pspnet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","24","0.9485656023025512","0.4080953896045685","0.2564059793949127","0.9485656023025512","0.554022490978241","0.4517454504966736","0.9852858781814576","0.9169334769248962","0.8466086387634277","0.9852858185768129","0.8199030756950378","0.7472841739654541","24","0.9269866943359376","0.4142409563064575","0.26304125785827637","0.9269866943359376","0.3858768939971924","0.29894816875457764"
"experiment1_data_corrected_wo_annotation_r3_deeplabv3plus","finished","-","","","2025-05-19T02:51:57.000Z","58","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/validation.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/train.csv","true","false","deeplabv3plus","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_corrected_wo_annotation_r3_deeplabv3plus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","19","0.8966490030288696","0.14049579203128815","0.07683539390563965","0.8966490030288696","0.2509593665599823","0.18789473176002505","0.9732503890991212","0.869647741317749","0.7695050239562988","0.9732503890991212","0.7830802202224731","0.6798213720321655","19","0.8995326161384583","0.13267192244529724","0.07236090302467346","0.8995325565338135","0.2252778857946396","0.16039085388183594"
"experiment1_data_corrected_wo_annotation_r3_unet","finished","-","","","2025-05-19T02:50:47.000Z","58","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/validation.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/train.csv","true","false","unet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_corrected_wo_annotation_r3_unet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","19","0.9002609252929688","0.1934584081172943","0.10818453133106232","0.9002609252929688","0.2596067190170288","0.2000855803489685","0.9747797846794128","0.8802024126052856","0.786232054233551","0.974779725074768","0.8079534769058228","0.7110729813575745","19","0.9008070230484008","0.1523215025663376","0.08359485864639282","0.9008070230484008","0.2212998867034912","0.15635347366333008"
"experiment1_data_corrected_wo_annotation_r3_unetplusplus","finished","-","","","2025-05-19T02:49:38.000Z","58","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/validation.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/train.csv","true","false","unetplusplus","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_corrected_wo_annotation_r3_unetplusplus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","19","0.8969560861587524","0.14262497425079346","0.07847123593091965","0.8969559669494629","0.22768688201904297","0.16821184754371643","0.9716082811355592","0.8630839586257935","0.7591919898986816","0.9716082811355592","0.7851698398590088","0.6817781925201416","19","0.8997412323951721","0.13096237182617188","0.07115841656923294","0.8997412323951721","0.20306679606437683","0.139451265335083"
"experiment1_data_corrected_wo_annotation_r3_manet","finished","-","","","2025-05-19T02:48:29.000Z","57","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/validation.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/train.csv","true","false","manet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_corrected_wo_annotation_r3_manet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","19","0.9047054648399352","0.26040181517601013","0.1506580263376236","0.9047054648399352","0.3101906180381775","0.2427971065044403","0.974122166633606","0.8767407536506653","0.7807113528251648","0.974122166633606","0.8024201393127441","0.7042351961135864","19","0.9047226905822754","0.2343595027923584","0.13456901907920835","0.9047226905822754","0.2839384078979492","0.2050262987613678"
"experiment1_data_corrected_wo_annotation_r3_pspnet","finished","-","","","2025-05-19T02:47:19.000Z","58","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/validation.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/train.csv","true","false","pspnet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_corrected_wo_annotation_r3_pspnet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","19","0.8960964679718018","0.1292714774608612","0.07016783207654953","0.8960964679718018","0.2339901477098465","0.17322170734405518","0.974780797958374","0.8789526224136353","0.7841925024986267","0.974780797958374","0.7930570840835571","0.6947144865989685","19","0.8992124795913696","0.11654625833034515","0.06279423832893372","0.8992124795913696","0.21114623546600345","0.14769619703292847"
"experiment1_data_corrected_w_annotation_r3_deeplabv3plus","finished","-","","","2025-05-19T02:42:40.000Z","267","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/validation.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/train.csv","true","false","deeplabv3plus","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_corrected_w_annotation_r3_deeplabv3plus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","124","0.9191460609436036","0.5943703055381775","0.4231899380683899","0.9191460609436036","0.5622087717056274","0.44142603874206543","0.9972795248031616","0.9841098785400392","0.968766450881958","0.9972794651985168","0.960780918598175","0.9430375099182128","124","0.9273722171783448","0.6045515537261963","0.4350276589393616","0.9273722171783448","0.6174143552780151","0.49595409631729126"
"experiment1_data_corrected_w_annotation_r3_unet","finished","-","","","2025-05-19T02:41:14.000Z","74","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/validation.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/train.csv","true","false","unet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_corrected_w_annotation_r3_unet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","28","0.9139529466629028","0.401072233915329","0.2543555498123169","0.9139529466629028","0.4242900609970093","0.34265536069869995","0.9897805452346802","0.937752604484558","0.8829039931297302","0.9897805452346802","0.8957867622375488","0.8347938656806946","28","0.9144025444984436","0.389631450176239","0.24607467651367188","0.9144024848937988","0.4341583549976349","0.34589701890945435"
"experiment1_data_corrected_w_annotation_r3_unetplusplus","finished","-","","","2025-05-19T02:40:07.000Z","55","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/validation.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/train.csv","true","false","unetplusplus","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_corrected_w_annotation_r3_unetplusplus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","18","0.9101111888885498","0.2948242723941803","0.17365047335624695","0.9101110696792604","0.34629106521606445","0.27297964692115784","0.9842973947525024","0.9080380201339722","0.8315669298171997","0.9842973351478576","0.8459004163742065","0.7630947828292847","18","0.9083667993545532","0.2937624156475067","0.1728387475013733","0.9083667993545532","0.3928837776184082","0.31067025661468506"
"experiment1_data_corrected_w_annotation_r3_manet","finished","-","","","2025-05-19T02:39:00.000Z","55","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/validation.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/train.csv","true","false","manet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_corrected_w_annotation_r3_manet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","18","0.9067904353141784","0.24271610379219055","0.1381302922964096","0.9067904949188232","0.3246217966079712","0.2556552290916443","0.9843904376029968","0.9083962440490724","0.8321670293807983","0.9843904972076416","0.8462028503417969","0.7643033266067505","18","0.9075763821601868","0.2785060703754425","0.16252923011779785","0.907576322555542","0.38295066356658936","0.301444411277771"
"experiment1_data_corrected_w_annotation_r3_pspnet","finished","-","","","2025-05-19T02:37:53.000Z","55","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/validation.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/train.csv","true","false","pspnet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_corrected_w_annotation_r3_pspnet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","18","0.9056486487388612","0.2222230434417725","0.12503042817115784","0.9056485891342164","0.31481441855430603","0.24707603454589844","0.9842349290847778","0.9082493185997008","0.8319304585456848","0.9842349290847778","0.8478819131851196","0.763966977596283","18","0.9047092199325562","0.23910965025424957","0.13668395578861237","0.9047091603279114","0.35107946395874023","0.2817098796367645"
