"Name","State","Notes","User","Tags","Created","Runtime","Sweep","dataset.cache_data","dataset.data_dir","dataset.dev","dataset.experiment","dataset.patch_overlap","dataset.patch_size","dataset.project","dataset.queue_length","dataset.rescale_factor","dataset.samples_per_volume","dataset.test","dataset.train","dataset.unlabeled_dataset","dataset.use_patches","model_opts.arch","model_opts.args.arch","model_opts.args.binary_split","model_opts.args.classification_loss","model_opts.args.encoder_name","model_opts.args.encoder_weights","model_opts.args.inchannels","model_opts.args.net_depth","model_opts.args.outchannels","model_opts.name","train_par.batch_size","train_par.devices","train_par.early_stopping_flag","train_par.epochs","train_par.eval_threshold","train_par.gpu_to_use","train_par.loss_opts.args.alpha","train_par.loss_opts.args.beta","train_par.loss_opts.args.gamma","train_par.loss_opts.args.gamma_class","train_par.loss_opts.args.gamma_close","train_par.loss_opts.args.gamma_mom","train_par.loss_opts.args.gamma_round","train_par.loss_opts.args.gamma_topo","train_par.loss_opts.args.weight","train_par.loss_opts.name","train_par.lr","train_par.num_classes","train_par.optimizer.name","train_par.patience","train_par.profiler","train_par.random_seed","train_par.results_model_filename","train_par.results_path","train_par.scheduler.name","train_par.strategy","train_par.weight_decay","train_par.workers","epoch","test_dataset_acc","test_dataset_acc_benign","test_dataset_acc_malignant","test_dataset_f1","test_dataset_f1_benign","test_dataset_f1_malignant","test_dataset_iou","test_dataset_iou_benign","test_dataset_iou_malignant","test_per_image_acc","test_per_image_acc_benign","test_per_image_acc_malignant","test_per_image_f1","test_per_image_f1_benign","test_per_image_f1_malignant","test_per_image_iou","test_per_image_iou_benign","test_per_image_iou_malignant","train_dataset_acc","train_dataset_acc_benign","train_dataset_acc_malignant","train_dataset_f1","train_dataset_f1_benign","train_dataset_f1_malignant","train_dataset_iou","train_dataset_iou_benign","train_dataset_iou_malignant","train_per_image_acc","train_per_image_acc_benign","train_per_image_acc_malignant","train_per_image_f1","train_per_image_f1_benign","train_per_image_f1_malignant","train_per_image_iou","train_per_image_iou_benign","train_per_image_iou_malignant","trainer/global_step","valid_dataset_acc","valid_dataset_acc_benign","valid_dataset_acc_malignant","valid_dataset_f1","valid_dataset_f1_benign","valid_dataset_f1_malignant","valid_dataset_iou","valid_dataset_iou_benign","valid_dataset_iou_malignant","valid_per_image_acc","valid_per_image_acc_benign","valid_per_image_acc_malignant","valid_per_image_f1","valid_per_image_f1_benign","valid_per_image_f1_malignant","valid_per_image_iou","valid_per_image_iou_benign","valid_per_image_iou_malignant"
"_data_corrected_w_annotation_r2_manet","finished","-","","","2025-05-21T15:53:42.000Z","195","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/validation.csv","","0","64","NETs splitted","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/train.csv","false","false","manet","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_data_corrected_w_annotation_r2_manet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","75","0.9375507831573486","0.9506536722183228","0.9120196104049684","0.6992324590682983","0.6981639862060547","0.697269082069397","0.537979245185852","0.5386369824409485","0.5353403091430664","0.9375507831573486","0.9506537318229676","0.9120196104049684","0.6252146363258362","0.6224808096885681","0.6347275376319885","0.5032950639724731","0.5052852034568787","0.5035135746002197","0.9963301420211792","0.9977956414222716","0.9936779737472534","0.9809229373931884","0.9824812412261964","0.979780375957489","0.9625601768493652","0.9655660390853882","0.9603631496429444","0.9963300228118896","0.997795581817627","0.9936779737472534","0.9674625396728516","0.9698529243469238","0.9629991054534912","0.9401891231536864","0.9422223567962646","0.9363685846328736","225","0.9343876838684082","0.9577032327651978","0.8961175680160522","0.6622018814086914","0.6325288414955139","0.69533371925354","0.4955395460128784","0.46985387802124023","0.5334842205047607","0.9343876838684082","0.9577033519744872","0.8961175680160522","0.6352154612541199","0.6026211977005005","0.6984931230545044","0.5047815442085266","0.4745079278945923","0.5641279220581055"
"_data_corrected_w_annotation_r2_pspnet","finished","-","","","2025-05-21T15:50:15.000Z","195","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/validation.csv","","0","64","NETs splitted","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/train.csv","false","false","pspnet","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_data_corrected_w_annotation_r2_pspnet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","75","0.9321367144584656","0.9432507753372192","0.9104875326156616","0.6974643468856812","0.6833441257476807","0.7106305360794067","0.5357352495193481","0.5208276510238647","0.5513215661048889","0.9321367144584656","0.9432507753372192","0.9104875326156616","0.6087788343429565","0.5945252180099487","0.641043484210968","0.48954859375953674","0.48009270429611206","0.5122863054275513","0.9961625337600708","0.9978070855140686","0.9931824207305908","0.9800331592559814","0.9825960397720336","0.9781602025032043","0.9608479738235474","0.9657875299453736","0.9572539329528807","0.9961624145507812","0.9978070855140686","0.9931824207305908","0.9672287106513976","0.968553066253662","0.9647094011306764","0.938758373260498","0.9401879906654358","0.9360041618347168","225","0.9331945180892944","0.9543046951293944","0.8999601006507874","0.683395266532898","0.6332806348800659","0.7314378023147583","0.5192164182662964","0.4700264036655426","0.5786242485046387","0.9331945776939392","0.9543046951293944","0.8999600410461426","0.6525167226791382","0.6134387850761414","0.7283711433410645","0.5226705074310303","0.4836685359477997","0.5993676781654358"
"_data_uncorrected_r2_deeplabv3plus","finished","-","","","2025-05-21T15:47:07.000Z","176","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_uncorrected/validation.csv","","0","64","NETs splitted","100","128","10","/data/GitHub/first_year_exam/data/data_uncorrected/test.csv","/data/GitHub/first_year_exam/data/data_uncorrected/train.csv","false","false","deeplabv3plus","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_data_uncorrected_r2_deeplabv3plus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","62","0.9541146755218506","0.969733953475952","0.9198832511901855","0.7318853139877319","0.769719123840332","0.6852720975875854","0.5813726186752319","0.6343587636947632","0.5222401022911072","0.9541146159172058","0.969733953475952","0.9198833107948304","0.7140965461730957","0.7402722835540771","0.6644785404205322","0.6066166162490845","0.6469226479530334","0.5272847414016724","0.9930376410484314","0.9946482181549072","0.9896650910377502","0.961510419845581","0.9578566551208496","0.9647717475891112","0.9259141087532043","0.9192044734954834","0.9319567680358888","0.9930376410484314","0.9946482181549072","0.9896650910377502","0.9308260679244996","0.9260554313659668","0.940837025642395","0.8903777599334717","0.8853519558906555","0.9009087085723876","310","0.9535796642303468","0.9605984687805176","0.9372656345367432","0.7703378796577454","0.767999529838562","0.7709599733352661","0.6283208131790161","0.6255404949188232","0.6288337707519531","0.9535796642303468","0.9605984687805176","0.9372656345367432","0.7122197151184082","0.7296645641326904","0.6931047439575195","0.5957557559013367","0.6138678789138794","0.5698016881942749"
"_data_uncorrected_r2_unet","finished","-","","","2025-05-21T15:43:26.000Z","209","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_uncorrected/validation.csv","","0","64","NETs splitted","100","128","10","/data/GitHub/first_year_exam/data/data_uncorrected/test.csv","/data/GitHub/first_year_exam/data/data_uncorrected/train.csv","false","false","unet","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_data_uncorrected_r2_unet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","75","0.9542892575263976","0.969189465045929","0.9226359128952026","0.7404433488845825","0.7639901638031006","0.7122490406036377","0.5894300937652588","0.6246511936187744","0.5531119108200073","0.9542891979217528","0.9691894054412842","0.9226360321044922","0.7050169110298157","0.7258625030517578","0.6667987108230591","0.6007295250892639","0.6385437250137329","0.5265486836433411","0.9949617385864258","0.9964802265167236","0.9917148351669312","0.9723469018936156","0.972521424293518","0.9713177680969238","0.9461828470230104","0.9465286731719972","0.9442657828330994","0.9949616193771362","0.9964801669120787","0.9917148351669312","0.9520958065986632","0.9519609212875366","0.9508033394813538","0.918748378753662","0.9181609749794006","0.9182306528091432","375","0.9542023539543152","0.9622541666030884","0.9343489408493042","0.7744347453117371","0.7818374633789062","0.7614601850509644","0.6337184906005859","0.6436806917190552","0.6159931421279907","0.9542022943496704","0.9622541666030884","0.934349000453949","0.7349361181259155","0.7550503611564636","0.6944425106048584","0.6192759275436401","0.6433976292610168","0.5660340785980225"
"_data_uncorrected_r2_unetplusplus","finished","-","","","2025-05-21T15:40:05.000Z","190","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_uncorrected/validation.csv","","0","64","NETs splitted","100","128","10","/data/GitHub/first_year_exam/data/data_uncorrected/test.csv","/data/GitHub/first_year_exam/data/data_uncorrected/train.csv","false","false","unetplusplus","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_data_uncorrected_r2_unetplusplus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","67","0.9545404314994812","0.9692882299423218","0.92219740152359","0.7405738234519958","0.7715153098106384","0.7058830261230469","0.5884352922439575","0.6291097402572632","0.5454893112182617","0.9545404314994812","0.9692882299423218","0.9221974611282348","0.7221560478210449","0.7472068071365356","0.6742669939994812","0.6105761528015137","0.64911949634552","0.5354173183441162","0.99398273229599","0.9958654642105104","0.9900590777397156","0.9669202566146852","0.9677916765213012","0.9661579728126526","0.9359626770019532","0.93760347366333","0.9345321655273438","0.9939826726913452","0.9958655834197998","0.9900591373443604","0.9382249116897584","0.9358378648757936","0.9426189064979552","0.9004653692245483","0.8988792896270752","0.9030951261520386","335","0.9499900341033936","0.9566337466239928","0.9339603185653688","0.7548989057540894","0.7481354475021362","0.7611583471298218","0.6091800928115845","0.6010912656784058","0.6170035600662231","0.9499899744987488","0.9566338062286376","0.9339603781700134","0.6973831057548523","0.7040824294090271","0.6819026470184326","0.5817924737930298","0.5914013385772705","0.5552753806114197"
"_data_uncorrected_r2_manet","finished","-","","","2025-05-21T15:36:22.000Z","212","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_uncorrected/validation.csv","","0","64","NETs splitted","100","128","10","/data/GitHub/first_year_exam/data/data_uncorrected/test.csv","/data/GitHub/first_year_exam/data/data_uncorrected/train.csv","false","false","manet","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_data_uncorrected_r2_manet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","76","0.9510467052459716","0.968612015247345","0.9120487570762634","0.695608913898468","0.7459626197814941","0.6373230218887329","0.5348113775253296","0.5977200269699097","0.46808773279190063","0.9510466456413268","0.9686120748519896","0.9120488166809082","0.6945334672927856","0.7289003133773804","0.6240981817245483","0.5919679999351501","0.6408580541610718","0.4917914867401123","0.99562668800354","0.9970613718032836","0.9926698207855223","0.9759809970855712","0.9772231578826904","0.9748491048812866","0.9530887603759766","0.9554612636566162","0.9509323835372924","0.9956266283988952","0.9970614910125732","0.9926698207855223","0.9561195373535156","0.9554568529129028","0.9575278759002686","0.9265413284301758","0.9268288612365724","0.9259740114212036","380","0.9490458965301514","0.9568411707878112","0.9320385456085204","0.7387962937355042","0.7409977316856384","0.7396749258041382","0.5890637040138245","0.5913074016571045","0.5909711122512817","0.9490458369255066","0.956841230392456","0.9320386052131652","0.6941804885864258","0.7156606912612915","0.6753746867179871","0.577968955039978","0.6070261001586914","0.5407910346984863"
"_data_uncorrected_r2_pspnet","finished","-","","","2025-05-21T15:33:19.000Z","171","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_uncorrected/validation.csv","","0","64","NETs splitted","100","128","10","/data/GitHub/first_year_exam/data/data_uncorrected/test.csv","/data/GitHub/first_year_exam/data/data_uncorrected/train.csv","false","false","pspnet","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_data_uncorrected_r2_pspnet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","60","0.9423528909683228","0.9650321006774902","0.8918458223342896","0.6149724721908569","0.7087069749832153","0.5021249055862427","0.444307804107666","0.5492833256721497","0.33525192737579346","0.9423528909683228","0.9650321006774902","0.8918459415435791","0.6558843851089478","0.7253919839859009","0.5052666664123535","0.5553684234619141","0.6344519853591919","0.3838469386100769","0.9897285103797911","0.9925984144210817","0.9838669896125792","0.9425172805786132","0.9410851001739502","0.9437843561172484","0.8913238048553467","0.8890079259872437","0.8935632705688477","0.9897284507751464","0.9925984144210817","0.9838669896125792","0.9046059846878052","0.9004397392272949","0.9137883186340332","0.851716160774231","0.8502264618873596","0.8553311228752136","300","0.9412416219711304","0.9514196515083312","0.9173742532730104","0.6620950102806091","0.6817461848258972","0.6346458196640015","0.5001212358474731","0.5214986801147461","0.4693164825439453","0.9412415027618408","0.9514195919036864","0.9173742532730104","0.6127464771270752","0.6515954732894897","0.5692774057388306","0.505364179611206","0.5498898029327393","0.4348369836807251"
"_data_corrected_wo_annotation_r1_deeplabv3plus","finished","-","","","2025-05-21T15:29:37.000Z","210","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/validation.csv","","0","64","NETs splitted","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/train.csv","false","false","deeplabv3plus","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_data_corrected_wo_annotation_r1_deeplabv3plus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","85","0.9459375143051147","0.971538245677948","0.906669855117798","0.7430456876754761","0.7352631688117981","0.7049696445465088","0.5944505929946899","0.5992061495780945","0.5443873405456543","0.9459375143051147","0.9715383052825928","0.906669855117798","0.6503132581710815","0.6577298641204834","0.6258782148361206","0.5361221432685852","0.5483185052871704","0.5018519163131714","0.99594247341156","0.9979814887046814","0.9927220344543456","0.9788795709609984","0.9823908805847168","0.9769114255905152","0.9586334824562072","0.9653915762901306","0.9548659324645996","0.9959424138069152","0.9979814291000366","0.9927220940589904","0.9653944969177246","0.966515302658081","0.964047908782959","0.9356228113174438","0.9361535906791688","0.9352360963821412","170","0.9410781264305116","0.958323299884796","0.914196252822876","0.6933908462524414","0.7066742181777954","0.6823410987854004","0.5309455394744873","0.5468705892562866","0.5180681943893433","0.9410780668258668","0.9583233594894408","0.914196252822876","0.6351617574691772","0.6164330244064331","0.6619385480880737","0.5183237791061401","0.5069128274917603","0.5332517623901367"
"_data_corrected_wo_annotation_r1_unet","finished","-","","","2025-05-21T15:25:59.000Z","206","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/validation.csv","","0","64","NETs splitted","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/train.csv","false","false","unet","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_data_corrected_wo_annotation_r1_unet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","83","0.9448775053024292","0.975559651851654","0.8977035284042358","0.7133125066757202","0.7502040863037109","0.6422145962715149","0.5576406121253967","0.6147769689559937","0.47325611114501953","0.9448775053024292","0.9755597114562988","0.8977036476135254","0.6172418594360352","0.6625350713729858","0.532785177230835","0.507541298866272","0.5579931735992432","0.4119548499584198","0.995918333530426","0.9979903697967528","0.9925919771194458","0.978961944580078","0.9825834035873412","0.976711630821228","0.9587918519973756","0.9657648801803588","0.9544909000396729","0.9959182739257812","0.9979904294013976","0.9925920367240906","0.964524507522583","0.967634916305542","0.959685444831848","0.9359779357910156","0.9380452632904052","0.9328417778015136","166","0.9374468326568604","0.9592245817184448","0.9035295248031616","0.642420768737793","0.6876197457313538","0.6011296510696411","0.47337931394577026","0.5245347023010254","0.4299710988998413","0.9374468922615052","0.9592244625091552","0.9035295248031616","0.6180306673049927","0.6257575154304504","0.6017892360687256","0.5018309354782104","0.5166372060775757","0.47441238164901733"
"_data_corrected_wo_annotation_r1_unetplusplus","finished","-","","","2025-05-21T15:22:13.000Z","214","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/validation.csv","","0","64","NETs splitted","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/train.csv","false","false","unetplusplus","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_data_corrected_wo_annotation_r1_unetplusplus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","86","0.9452402591705322","0.9686881303787231","0.9090614318847656","0.7407283782958984","0.7092379331588745","0.7161088585853577","0.591870903968811","0.5713823437690735","0.5577645301818848","0.9452402591705322","0.9686882495880128","0.9090614318847656","0.6394273042678833","0.6424629092216492","0.6212154626846313","0.5276151895523071","0.5348012447357178","0.5011667609214783","0.9959151744842528","0.99789559841156","0.99271160364151","0.978976309299469","0.981980323791504","0.9772098064422609","0.9588184356689452","0.964598834514618","0.955435276031494","0.9959151148796082","0.99789559841156","0.99271160364151","0.9641513824462892","0.9662011861801147","0.9601997137069702","0.935259997844696","0.9354612827301024","0.9343045949935912","172","0.9388982057571412","0.9566549062728882","0.9110873341560364","0.6789090037345886","0.6875303387641907","0.6728907823562622","0.5147321224212646","0.5251260995864868","0.5076456665992737","0.9388982057571412","0.9566549062728882","0.9110873937606812","0.6241973638534546","0.6092396974563599","0.6435608863830566","0.5051670074462891","0.49809738993644714","0.5115209221839905"
"_data_corrected_wo_annotation_r1_manet","finished","-","","","2025-05-21T15:18:27.000Z","214","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/validation.csv","","0","64","NETs splitted","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/train.csv","false","false","manet","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_data_corrected_wo_annotation_r1_manet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","86","0.9478588104248048","0.9736716747283936","0.9085936546325684","0.7494544982910156","0.7500288486480713","0.7136000394821167","0.6028113961219788","0.615419864654541","0.5547498464584351","0.9478588104248048","0.9736716747283936","0.9085936546325684","0.6462616920471191","0.6581282615661621","0.6133906841278076","0.5354089736938477","0.5511281490325928","0.4946811199188232","0.9958766102790833","0.9979405403137208","0.9925127029418944","0.978653848171234","0.9823023080825806","0.976512849330902","0.9582005739212036","0.9652204513549804","0.9541061520576476","0.995876669883728","0.9979405403137208","0.9925126433372498","0.9638028144836426","0.9670647382736206","0.9577591419219972","0.9347808361053468","0.9368623495101928","0.9305787682533264","172","0.9399357438087464","0.9572534561157228","0.9130986332893372","0.6814233064651489","0.6916189193725586","0.675014853477478","0.5170215368270874","0.529289186000824","0.5095158815383911","0.9399356842041016","0.9572534561157228","0.9130986332893372","0.6278908252716064","0.6026187539100647","0.6657465696334839","0.5117818713188171","0.4938787519931793","0.5379260778427124"
"_data_corrected_wo_annotation_r1_pspnet","finished","-","","","2025-05-21T15:14:53.000Z","203","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/validation.csv","","0","64","NETs splitted","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/train.csv","false","false","pspnet","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_data_corrected_wo_annotation_r1_pspnet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","80","0.942847490310669","0.965751051902771","0.907267451286316","0.7398053407669067","0.7099512815475464","0.7115648984909058","0.5894222259521484","0.5691484212875366","0.5525539517402649","0.942847490310669","0.9657511115074158","0.907267451286316","0.6380603313446045","0.6318280696868896","0.6314067840576172","0.518409252166748","0.5121640563011169","0.5090176463127136","0.9954046607017516","0.9980284571647644","0.9913499355316162","0.9759401679039","0.9821479320526124","0.972497820854187","0.9530307054519652","0.9649268984794616","0.946479856967926","0.9954046010971068","0.9980284571647644","0.9913499355316162","0.9606187343597412","0.9667714238166808","0.9519522190093994","0.930072784423828","0.9365352392196656","0.9207352995872498","160","0.9371232390403748","0.9534053206443788","0.9118701219558716","0.6793785095214844","0.6812014579772949","0.6813244819641113","0.5157567262649536","0.5188919901847839","0.5173141956329346","0.9371232390403748","0.9534053802490234","0.9118701815605164","0.6341858506202698","0.6034936904907227","0.6815392374992371","0.5139379501342773","0.4896351099014282","0.550368070602417"
"_data_corrected_w_annotation_r1_deeplabv3plus","finished","-","","","2025-05-21T15:11:13.000Z","208","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/validation.csv","","0","64","NETs splitted","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/train.csv","false","false","deeplabv3plus","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_data_corrected_w_annotation_r1_deeplabv3plus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","80","0.9346839785575868","0.9467073678970336","0.9112761616706848","0.6886014938354492","0.6800028681755066","0.6937646865844727","0.5252501964569092","0.5170645713806152","0.5316004753112793","0.9346839785575868","0.946707248687744","0.9112761616706848","0.6261279582977295","0.6241875886917114","0.6342924237251282","0.5048264265060425","0.5054712891578674","0.5075591206550598","0.996102213859558","0.9977718591690063","0.9931291341781616","0.9796009659767152","0.9821844696998596","0.9777863025665284","0.9600229263305664","0.9649926424026488","0.9565542936325072","0.996102213859558","0.9977718591690063","0.9931291341781616","0.9659517407417296","0.9687560200691224","0.9613291025161744","0.9377645254135132","0.9402214288711548","0.9337183833122252","240","0.9339361190795898","0.955909550189972","0.897979736328125","0.6685139536857605","0.6176875829696655","0.7115069627761841","0.5025832653045654","0.45259934663772583","0.5527092218399048","0.9339361190795898","0.9559094905853271","0.897979736328125","0.6425861120223999","0.6043556332588196","0.7141531109809875","0.5166174173355103","0.4820813834667206","0.5820901393890381"
"_data_corrected_w_annotation_r1_unet","finished","-","","","2025-05-21T15:07:47.000Z","194","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/validation.csv","","0","64","NETs splitted","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/train.csv","false","false","unet","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_data_corrected_w_annotation_r1_unet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","74","0.9359757900238036","0.948046326637268","0.912134885787964","0.6895476579666138","0.6771254539489746","0.7021467685699463","0.5262190103530884","0.5118649005889893","0.5411735773086548","0.9359757900238036","0.9480462074279784","0.912134885787964","0.6262895464897156","0.6203457117080688","0.6408732533454895","0.5016258358955383","0.4983424246311188","0.5109372735023499","0.9957947731018066","0.997512698173523","0.9926459789276124","0.9779369831085204","0.9802232980728148","0.976266860961914","0.956826627254486","0.9612140655517578","0.9536341428756714","0.9957948327064514","0.997512698173523","0.9926460385322572","0.9621711373329164","0.9647099375724792","0.9586131572723388","0.9311121702194214","0.9334765672683716","0.9281209707260132","222","0.9340217113494872","0.9565897583961488","0.8975529670715332","0.664860725402832","0.6240987181663513","0.7065614461898804","0.4986380934715271","0.4625512659549713","0.5470165014266968","0.9340216517448424","0.956589698791504","0.897553026676178","0.6384214162826538","0.5997751951217651","0.7150678634643555","0.5145512223243713","0.48358508944511414","0.5782732963562012"
