"Name","State","Notes","User","Tags","Created","Runtime","Sweep","dataset.cache_data","dataset.data_dir","dataset.dev","dataset.experiment","dataset.patch_overlap","dataset.patch_size","dataset.project","dataset.queue_length","dataset.rescale_factor","dataset.samples_per_volume","dataset.test","dataset.train","dataset.unlabeled_dataset","dataset.use_patches","model_opts.arch","model_opts.args.arch","model_opts.args.classification_loss","model_opts.args.encoder_name","model_opts.args.encoder_weights","model_opts.args.inchannels","model_opts.args.net_depth","model_opts.args.outchannels","model_opts.name","train_par.batch_size","train_par.devices","train_par.early_stopping_flag","train_par.epochs","train_par.eval_threshold","train_par.gpu_to_use","train_par.loss_opts.args.alpha","train_par.loss_opts.args.gamma","train_par.loss_opts.args.weight","train_par.loss_opts.name","train_par.lr","train_par.num_classes","train_par.optimizer.name","train_par.patience","train_par.profiler","train_par.random_seed","train_par.results_model_filename","train_par.results_path","train_par.scheduler.name","train_par.strategy","train_par.weight_decay","train_par.workers","train_par.loss_opts.args.beta","train_par.loss_opts.args.gamma_class","train_par.loss_opts.args.gamma_close","train_par.loss_opts.args.gamma_mom","train_par.loss_opts.args.gamma_round","train_par.loss_opts.args.gamma_topo","epoch","test_dataset_acc","test_dataset_f1","test_dataset_iou","test_per_image_acc","test_per_image_f1","test_per_image_iou","train_dataset_acc","train_dataset_f1","train_dataset_iou","train_per_image_acc","train_per_image_f1","train_per_image_iou","trainer/global_step","valid_dataset_acc","valid_dataset_f1","valid_dataset_iou","valid_per_image_acc","valid_per_image_f1","valid_per_image_iou","test_acc_clas","test_loss_mom","test_loss_round","train_acc_clas","train_loss_mom","train_loss_round","valid_acc_clas","valid_loss_mom","valid_loss_round"
"experiment1_data_uncorrected_r2_manet","finished","-","","","2025-05-18T20:55:26.000Z","113","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_uncorrected/validation.csv","experiment1","0","64","NETs","100","128","10","/data/GitHub/first_year_exam/data/data_uncorrected/test.csv","/data/GitHub/first_year_exam/data/data_uncorrected/train.csv","false","false","manet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_uncorrected_r2_manet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","","","","","","","38","0.956923007965088","0.7432100176811218","0.5946515798568726","0.956923007965088","0.7150732278823853","0.614221453666687","0.9884042739868164","0.9355297088623048","0.8788715600967407","0.9884042739868164","0.8928938508033752","0.8335654735565186","190","0.951171875","0.754642128944397","0.6099333167076111","0.951171875","0.6793261766433716","0.5636897087097168","","","","","","","","",""
"experiment1_data_uncorrected_r2_pspnet","finished","-","","","2025-05-18T20:53:06.000Z","128","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_uncorrected/validation.csv","experiment1","0","64","NETs","100","128","10","/data/GitHub/first_year_exam/data/data_uncorrected/test.csv","/data/GitHub/first_year_exam/data/data_uncorrected/train.csv","false","false","pspnet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_uncorrected_r2_pspnet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","","","","","","","43","0.9464958906173706","0.6479148864746094","0.4792966842651367","0.9464958906173706","0.6579897403717041","0.5608521103858948","0.9894363880157472","0.9420146942138672","0.8904693126678467","0.9894363880157472","0.9020634293556212","0.8465443849563599","215","0.9405759572982788","0.6583288908004761","0.4974735379219055","0.9405759572982788","0.6337130069732666","0.5233243703842163","","","","","","","","",""
"experiment1_data_corrected_wo_annotation_r1_deeplabv3plus","finished","-","","","2025-05-18T20:51:30.000Z","84","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/validation.csv","experiment1","0","64","NETs","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/train.csv","false","false","deeplabv3plus","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_corrected_wo_annotation_r1_deeplabv3plus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","","","","","","","29","0.9388601779937744","0.6407454013824463","0.4738510847091675","0.9388601779937744","0.5613850951194763","0.462354451417923","0.987453818321228","0.9339199662208556","0.8760359287261963","0.987453818321228","0.8964958190917969","0.8279331922531128","58","0.9301152229309082","0.5729689598083496","0.4022293090820313","0.9301152229309082","0.5473238825798035","0.4400310516357422","","","","","","","","",""
"experiment1_data_corrected_wo_annotation_r1_unet","finished","-","","","2025-05-18T20:48:42.000Z","156","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/validation.csv","experiment1","0","64","NETs","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/train.csv","false","false","unet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_corrected_wo_annotation_r1_unet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","","","","","","","61","0.9451580047607422","0.7568132877349854","0.6135265827178955","0.9451580047607422","0.6444759368896484","0.5340787172317505","0.9943901300430298","0.9708966016769408","0.9434813261032104","0.9943901300430298","0.952143669128418","0.915205419063568","122","0.938808798789978","0.6973690986633301","0.5359544157981873","0.938808798789978","0.6292877197265625","0.5109211206436157","","","","","","","","",""
"experiment1_data_corrected_wo_annotation_r1_manet","finished","-","","","2025-05-18T20:46:43.000Z","102","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/validation.csv","experiment1","0","64","NETs","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/train.csv","false","false","manet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_corrected_wo_annotation_r1_manet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","","","","","","","37","0.9434568285942078","0.6897286772727966","0.5300395488739014","0.943456768989563","0.6035805940628052","0.5086090564727783","0.990185797214508","0.949238121509552","0.903388500213623","0.990185797214508","0.9166001677513124","0.8588982224464417","74","0.9380760192871094","0.6434101462364197","0.4744022786617279","0.9380759596824646","0.5780442357063293","0.4718225598335266","","","","","","","","",""
"experiment1_data_corrected_wo_annotation_r1_pspnet","finished","-","","","2025-05-18T20:45:14.000Z","77","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/validation.csv","experiment1","0","64","NETs","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/train.csv","false","false","pspnet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_corrected_wo_annotation_r1_pspnet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","","","","","","","26","0.9382455348968506","0.632760763168335","0.46317020058631897","0.9382454752922058","0.5494035482406616","0.4558779001235962","0.9858829975128174","0.9261257648468018","0.8624702095985413","0.9858830571174622","0.8831336498260498","0.8094429969787598","52","0.9294534921646118","0.5646964311599731","0.3935578167438507","0.9294534921646118","0.5353430509567261","0.43219658732414246","","","","","","","","",""
"experiment1_data_corrected_w_annotation_r1_deeplabv3plus","finished","-","","","2025-05-18T20:42:52.000Z","130","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/validation.csv","experiment1","0","64","NETs","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/train.csv","false","false","deeplabv3plus","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_corrected_w_annotation_r1_deeplabv3plus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","","","","","","","48","0.9408289194107056","0.7238720655441284","0.5675022006034851","0.9408289194107056","0.6519826650619507","0.5328134894371033","0.993166446685791","0.9644153714179992","0.931310534477234","0.993166446685791","0.939211368560791","0.8997172117233276","144","0.9341304302215576","0.6735137701034546","0.5079278349876404","0.9341304302215576","0.6550177335739136","0.5350506901741028","","","","","","","","",""
"experiment1_data_corrected_w_annotation_r1_unet","finished","-","","","2025-05-18T20:40:26.000Z","134","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/validation.csv","experiment1","0","64","NETs","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/train.csv","false","false","unet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_corrected_w_annotation_r1_unet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","","","","","","","49","0.9377347826957704","0.6858657002449036","0.5219590067863464","0.9377347230911256","0.6730340719223022","0.5568951368331909","0.9925368428230286","0.9600588083267212","0.9231961965560912","0.9925367832183838","0.9296830892562866","0.8859249353408813","147","0.9372939467430116","0.6757985353469849","0.510736882686615","0.9372939467430116","0.6712814569473267","0.5557539463043213","","","","","","","","",""
"experiment1_data_corrected_w_annotation_r1_manet","finished","-","","","2025-05-18T20:37:44.000Z","145","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/validation.csv","experiment1","0","64","NETs","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/train.csv","false","false","manet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_corrected_w_annotation_r1_manet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","","","","","","","54","0.9406347274780272","0.707750678062439","0.5483810901641846","0.940634787082672","0.6449903249740601","0.5290008783340454","0.9936676025390624","0.9667805433273317","0.9357625246047974","0.993667483329773","0.9428141117095948","0.904976725578308","162","0.936412513256073","0.6709537506103516","0.5055134892463684","0.9364124536514282","0.6602304577827454","0.53954017162323","","","","","","","","",""
"experiment1_data_corrected_w_annotation_r1_pspnet","finished","-","","","2025-05-18T20:34:50.000Z","162","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/validation.csv","experiment1","0","64","NETs","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/train.csv","false","false","pspnet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_corrected_w_annotation_r1_pspnet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","","","","","","","62","0.940803289413452","0.7093899846076965","0.5507007837295532","0.940803289413452","0.6563740372657776","0.5379884243011475","0.9943387508392334","0.9705981612205504","0.9428796172142028","0.9943387508392334","0.9483660459518432","0.91260027885437","186","0.9340603351593018","0.6566599011421204","0.48924189805984497","0.9340603351593018","0.6567254066467285","0.5377382040023804","","","","","","","","",""
"experiment1_data_uncorrected_r1_deeplabv3plus","finished","-","","","2025-05-18T20:32:29.000Z","129","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_uncorrected/validation.csv","experiment1","0","64","NETs","100","128","10","/data/GitHub/first_year_exam/data/data_uncorrected/test.csv","/data/GitHub/first_year_exam/data/data_uncorrected/train.csv","false","false","deeplabv3plus","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_uncorrected_r1_deeplabv3plus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","","","","","","","44","0.9581955075263976","0.7486536502838135","0.5984380841255188","0.9581955075263976","0.723586916923523","0.6199093461036682","0.9897267818450928","0.942662239074707","0.8915721774101257","0.9897267818450928","0.910211443901062","0.8573936223983765","220","0.9492459297180176","0.7348829507827759","0.5845619440078735","0.9492459297180176","0.6767340898513794","0.560538649559021","","","","","","","","",""
"experiment1_data_uncorrected_r1_unet","finished","-","","","2025-05-18T20:30:58.000Z","80","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_uncorrected/validation.csv","experiment1","0","64","NETs","100","128","10","/data/GitHub/first_year_exam/data/data_uncorrected/test.csv","/data/GitHub/first_year_exam/data/data_uncorrected/train.csv","false","false","unet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_uncorrected_r1_unet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","","","","","","","24","0.956735134124756","0.7295572757720947","0.574819803237915","0.956735134124756","0.6938768625259399","0.5963923931121826","0.9791033267974854","0.8808917999267578","0.7872170805931091","0.9791034460067748","0.8205457329750061","0.7459369897842407","120","0.9475654363632202","0.7212877869606018","0.5679532885551453","0.9475653767585754","0.6323742866516113","0.5298928022384644","","","","","","","","",""
"experiment1_data_uncorrected_r1_manet","finished","-","","","2025-05-18T20:28:55.000Z","106","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_uncorrected/validation.csv","experiment1","0","64","NETs","100","128","10","/data/GitHub/first_year_exam/data/data_uncorrected/test.csv","/data/GitHub/first_year_exam/data/data_uncorrected/train.csv","false","false","manet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_uncorrected_r1_manet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","","","","","","","35","0.9571228623390198","0.7398110032081604","0.5881316661834717","0.9571228623390198","0.7103922367095947","0.612586259841919","0.9869555234909058","0.9286679625511168","0.8668956756591797","0.9869555234909058","0.8778392672538757","0.81744384765625","175","0.9524106979370116","0.7523699998855591","0.6063811779022217","0.9524106979370116","0.6792609691619873","0.5739933252334595","","","","","","","","",""
"experiment1_data_uncorrected_r1_pspnet","finished","-","","","2025-05-18T20:27:01.000Z","102","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_uncorrected/validation.csv","experiment1","0","64","NETs","100","128","10","/data/GitHub/first_year_exam/data/data_uncorrected/test.csv","/data/GitHub/first_year_exam/data/data_uncorrected/train.csv","false","false","pspnet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_uncorrected_r1_pspnet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","","","","","","","34","0.9532083868980408","0.7090350389480591","0.5492931604385376","0.953208327293396","0.7002168893814087","0.5955361723899841","0.9857943654060364","0.9197415113449096","0.8514407873153687","0.9857944250106812","0.870512843132019","0.8058180809020996","170","0.947790265083313","0.7247213125228882","0.5761127471923828","0.947790265083313","0.663698136806488","0.5450406670570374","","","","","","","","",""
