"epoch","stilted-haze-15 - _step","stilted-haze-15 - _step__MIN","stilted-haze-15 - _step__MAX","stilted-haze-15 - valid_dataset_f1","stilted-haze-15 - valid_dataset_f1__MIN","stilted-haze-15 - valid_dataset_f1__MAX","apricot-butterfly-13 - _step","apricot-butterfly-13 - _step__MIN","apricot-butterfly-13 - _step__MAX","apricot-butterfly-13 - valid_dataset_f1","apricot-butterfly-13 - valid_dataset_f1__MIN","apricot-butterfly-13 - valid_dataset_f1__MAX"
"438","","","","","","","455","455","455","0.7182947397232056","0.7182947397232056","0.7182947397232056"
"439","","","","","","","456","456","456","0.7155115604400635","0.7155115604400635","0.7155115604400635"
"440","","","","","","","457","457","457","0.6972993612289429","0.6972993612289429","0.6972993612289429"
"441","","","","","","","458","458","458","0.6987618207931519","0.6987618207931519","0.6987618207931519"
"442","","","","","","","459","459","459","0.7088770270347595","0.7088770270347595","0.7088770270347595"
"443","","","","","","","460","460","460","0.7118368148803711","0.7118368148803711","0.7118368148803711"
"444","","","","","","","461","461","461","0.7254648208618164","0.7254648208618164","0.7254648208618164"
"445","","","","","","","462","462","462","0.7347539663314819","0.7347539663314819","0.7347539663314819"
"446","","","","","","","463","463","463","0.7402157783508301","0.7402157783508301","0.7402157783508301"
"447","","","","","","","464","464","464","0.740817666053772","0.740817666053772","0.740817666053772"
"448","","","","","","","465","465","465","0.7364318370819092","0.7364318370819092","0.7364318370819092"
"449","","","","","","","467","467","467","0.7264132499694824","0.7264132499694824","0.7264132499694824"
"450","","","","","","","468","468","468","0.731326162815094","0.731326162815094","0.731326162815094"
"451","","","","","","","469","469","469","0.7354568243026733","0.7354568243026733","0.7354568243026733"
"452","","","","","","","470","470","470","0.7355290651321411","0.7355290651321411","0.7355290651321411"
"453","","","","","","","471","471","471","0.7307395935058594","0.7307395935058594","0.7307395935058594"
"454","","","","","","","472","472","472","0.726067304611206","0.726067304611206","0.726067304611206"
"455","","","","","","","473","473","473","0.7079706192016602","0.7079706192016602","0.7079706192016602"
"456","","","","","","","474","474","474","0.6997864842414856","0.6997864842414856","0.6997864842414856"
"457","","","","","","","475","475","475","0.690807580947876","0.690807580947876","0.690807580947876"
"458","","","","","","","476","476","476","0.7133179903030396","0.7133179903030396","0.7133179903030396"
"459","","","","","","","477","477","477","0.7284963130950928","0.7284963130950928","0.7284963130950928"
"460","","","","","","","478","478","478","0.7359298467636108","0.7359298467636108","0.7359298467636108"
"461","","","","","","","479","479","479","0.7353756427764893","0.7353756427764893","0.7353756427764893"
"462","","","","","","","480","480","480","0.7231533527374268","0.7231533527374268","0.7231533527374268"
"463","","","","","","","481","481","481","0.7065650820732117","0.7065650820732117","0.7065650820732117"
"464","","","","","","","482","482","482","0.6947926878929138","0.6947926878929138","0.6947926878929138"
"465","","","","","","","483","483","483","0.6957459449768066","0.6957459449768066","0.6957459449768066"
"466","","","","","","","484","484","484","0.7108026742935181","0.7108026742935181","0.7108026742935181"
"467","","","","","","","485","485","485","0.7247648239135742","0.7247648239135742","0.7247648239135742"
"468","","","","","","","486","486","486","0.7167958617210388","0.7167958617210388","0.7167958617210388"
"469","","","","","","","487","487","487","0.7036522626876831","0.7036522626876831","0.7036522626876831"
"470","","","","","","","488","488","488","0.6907206773757935","0.6907206773757935","0.6907206773757935"
"471","","","","","","","489","489","489","0.6874518394470215","0.6874518394470215","0.6874518394470215"
"472","","","","","","","490","490","490","0.6892479658126831","0.6892479658126831","0.6892479658126831"
"473","","","","","","","491","491","491","0.6858351826667786","0.6858351826667786","0.6858351826667786"
"474","","","","","","","493","493","493","0.6710028052330017","0.6710028052330017","0.6710028052330017"
"475","","","","","","","494","494","494","0.6105222702026367","0.6105222702026367","0.6105222702026367"
"476","","","","","","","495","495","495","0.5953468680381775","0.5953468680381775","0.5953468680381775"
"477","","","","","","","496","496","496","0.6270543932914734","0.6270543932914734","0.6270543932914734"
"478","","","","","","","497","497","497","0.6552681922912598","0.6552681922912598","0.6552681922912598"
"479","","","","","","","498","498","498","0.6624714732170105","0.6624714732170105","0.6624714732170105"
"480","","","","","","","499","499","499","0.651064932346344","0.651064932346344","0.651064932346344"
"481","","","","","","","500","500","500","0.6426843404769897","0.6426843404769897","0.6426843404769897"
"482","","","","","","","501","501","501","0.6437649726867676","0.6437649726867676","0.6437649726867676"
"483","","","","","","","502","502","502","0.646318793296814","0.646318793296814","0.646318793296814"
"484","","","","","","","503","503","503","0.64754319190979","0.64754319190979","0.64754319190979"
"485","","","","","","","504","504","504","0.6764082312583923","0.6764082312583923","0.6764082312583923"
"486","","","","","","","505","505","505","0.7066876888275146","0.7066876888275146","0.7066876888275146"
"487","","","","","","","506","506","506","0.7128200531005859","0.7128200531005859","0.7128200531005859"
"488","","","","","","","507","507","507","0.713537871837616","0.713537871837616","0.713537871837616"
"489","","","","","","","508","508","508","0.7154419422149658","0.7154419422149658","0.7154419422149658"
"490","","","","","","","509","509","509","0.7063155174255371","0.7063155174255371","0.7063155174255371"
"491","","","","","","","510","510","510","0.6929284334182739","0.6929284334182739","0.6929284334182739"
"492","","","","","","","511","511","511","0.6922503709793091","0.6922503709793091","0.6922503709793091"
"493","","","","","","","512","512","512","0.7002941966056824","0.7002941966056824","0.7002941966056824"
"494","","","","","","","513","513","513","0.7014473676681519","0.7014473676681519","0.7014473676681519"
"495","","","","","","","514","514","514","0.7020838260650635","0.7020838260650635","0.7020838260650635"
"496","","","","","","","515","515","515","0.7107166647911072","0.7107166647911072","0.7107166647911072"
"497","","","","","","","516","516","516","0.7249411344528198","0.7249411344528198","0.7249411344528198"
"498","","","","","","","517","517","517","0.7337799668312073","0.7337799668312073","0.7337799668312073"
"499","","","","","","","519","519","519","0.7306052446365356","0.7306052446365356","0.7306052446365356"
"500","","","","","","","520","520","520","0.7175328731536865","0.7175328731536865","0.7175328731536865"
"501","","","","","","","521","521","521","0.7055643796920776","0.7055643796920776","0.7055643796920776"
"502","","","","","","","522","522","522","0.7064400315284729","0.7064400315284729","0.7064400315284729"
"503","","","","","","","523","523","523","0.717422366142273","0.717422366142273","0.717422366142273"
"504","","","","","","","524","524","524","0.7170851826667786","0.7170851826667786","0.7170851826667786"
"505","","","","","","","525","525","525","0.7076935768127441","0.7076935768127441","0.7076935768127441"
"506","","","","","","","526","526","526","0.6964337825775146","0.6964337825775146","0.6964337825775146"
"507","","","","","","","527","527","527","0.6826808452606201","0.6826808452606201","0.6826808452606201"
"508","","","","","","","528","528","528","0.6786516904830933","0.6786516904830933","0.6786516904830933"
"509","","","","","","","529","529","529","0.6840009093284607","0.6840009093284607","0.6840009093284607"
"510","","","","","","","530","530","530","0.6747288703918457","0.6747288703918457","0.6747288703918457"
"511","","","","","","","531","531","531","0.6592808961868286","0.6592808961868286","0.6592808961868286"
"512","","","","","","","532","532","532","0.6534048914909363","0.6534048914909363","0.6534048914909363"
"513","","","","","","","533","533","533","0.6645617485046387","0.6645617485046387","0.6645617485046387"
"514","","","","","","","534","534","534","0.6623375415802002","0.6623375415802002","0.6623375415802002"
"515","","","","","","","535","535","535","0.6681637167930603","0.6681637167930603","0.6681637167930603"
"516","","","","","","","536","536","536","0.6828588247299194","0.6828588247299194","0.6828588247299194"
"517","","","","","","","537","537","537","0.6895824670791626","0.6895824670791626","0.6895824670791626"
"518","","","","","","","538","538","538","0.6944095492362976","0.6944095492362976","0.6944095492362976"
"519","","","","","","","539","539","539","0.6920632123947144","0.6920632123947144","0.6920632123947144"
"520","","","","","","","540","540","540","0.6973999738693237","0.6973999738693237","0.6973999738693237"
"521","","","","","","","541","541","541","0.7067400217056274","0.7067400217056274","0.7067400217056274"
"522","","","","","","","542","542","542","0.7037463784217834","0.7037463784217834","0.7037463784217834"
"523","","","","","","","543","543","543","0.6862731575965881","0.6862731575965881","0.6862731575965881"
"524","","","","","","","545","545","545","0.6693829894065857","0.6693829894065857","0.6693829894065857"
"525","","","","","","","546","546","546","0.6655950546264648","0.6655950546264648","0.6655950546264648"
"526","","","","","","","547","547","547","0.6752834320068359","0.6752834320068359","0.6752834320068359"
"527","","","","","","","548","548","548","0.6897408962249756","0.6897408962249756","0.6897408962249756"
"528","","","","","","","549","549","549","0.7039119601249695","0.7039119601249695","0.7039119601249695"
"529","","","","","","","550","550","550","0.69373619556427","0.69373619556427","0.69373619556427"
"530","","","","","","","551","551","551","0.6826751232147217","0.6826751232147217","0.6826751232147217"
"531","","","","","","","552","552","552","0.687500536441803","0.687500536441803","0.687500536441803"
"532","","","","","","","553","553","553","0.7053908109664917","0.7053908109664917","0.7053908109664917"
"533","","","","","","","554","554","554","0.7112149596214294","0.7112149596214294","0.7112149596214294"
"534","","","","","","","555","555","555","0.7089705467224121","0.7089705467224121","0.7089705467224121"
"535","","","","","","","556","556","556","0.7070304155349731","0.7070304155349731","0.7070304155349731"
"536","","","","","","","557","557","557","0.6869674921035767","0.6869674921035767","0.6869674921035767"
"537","","","","","","","558","558","558","0.6756464242935181","0.6756464242935181","0.6756464242935181"
"538","","","","","","","559","559","559","0.6762043237686157","0.6762043237686157","0.6762043237686157"
"539","","","","","","","560","560","560","0.6800483465194702","0.6800483465194702","0.6800483465194702"
"540","","","","","","","561","561","561","0.6803974509239197","0.6803974509239197","0.6803974509239197"
"541","","","","","","","562","562","562","0.6810659170150757","0.6810659170150757","0.6810659170150757"
"542","","","","","","","563","563","563","0.6857675909996033","0.6857675909996033","0.6857675909996033"
"543","","","","","","","564","564","564","0.6962764859199524","0.6962764859199524","0.6962764859199524"
"544","","","","","","","565","565","565","0.6976444125175476","0.6976444125175476","0.6976444125175476"
"545","","","","","","","566","566","566","0.6936014890670776","0.6936014890670776","0.6936014890670776"
"546","","","","","","","567","567","567","0.691769003868103","0.691769003868103","0.691769003868103"
"547","","","","","","","568","568","568","0.6767870187759399","0.6767870187759399","0.6767870187759399"
"548","","","","","","","569","569","569","0.6766659021377563","0.6766659021377563","0.6766659021377563"
"549","","","","","","","571","571","571","0.6882855296134949","0.6882855296134949","0.6882855296134949"
"550","","","","","","","572","572","572","0.7034319639205933","0.7034319639205933","0.7034319639205933"
"551","","","","","","","573","573","573","0.7174299955368042","0.7174299955368042","0.7174299955368042"
"552","","","","","","","574","574","574","0.7179907560348511","0.7179907560348511","0.7179907560348511"
"553","","","","","","","575","575","575","0.712585985660553","0.712585985660553","0.712585985660553"
"554","","","","","","","576","576","576","0.7049718499183655","0.7049718499183655","0.7049718499183655"
"555","","","","","","","577","577","577","0.7045940160751343","0.7045940160751343","0.7045940160751343"
"556","","","","","","","578","578","578","0.7110415697097778","0.7110415697097778","0.7110415697097778"
"557","","","","","","","579","579","579","0.7108767032623291","0.7108767032623291","0.7108767032623291"
"558","","","","","","","580","580","580","0.709291934967041","0.709291934967041","0.709291934967041"
"559","","","","","","","581","581","581","0.7108949422836304","0.7108949422836304","0.7108949422836304"
"560","","","","","","","582","582","582","0.7116249799728394","0.7116249799728394","0.7116249799728394"
"561","","","","","","","583","583","583","0.7177028656005859","0.7177028656005859","0.7177028656005859"
"562","","","","","","","584","584","584","0.7199049592018127","0.7199049592018127","0.7199049592018127"
"563","","","","","","","585","585","585","0.7258349061012268","0.7258349061012268","0.7258349061012268"
"564","","","","","","","586","586","586","0.729958713054657","0.729958713054657","0.729958713054657"
"565","","","","","","","587","587","587","0.7274752855300903","0.7274752855300903","0.7274752855300903"
"566","","","","","","","588","588","588","0.7292378544807434","0.7292378544807434","0.7292378544807434"
"567","","","","","","","589","589","589","0.732247531414032","0.732247531414032","0.732247531414032"
"568","","","","","","","590","590","590","0.7367925643920898","0.7367925643920898","0.7367925643920898"
"569","","","","","","","591","591","591","0.7329400777816772","0.7329400777816772","0.7329400777816772"
"570","","","","","","","592","592","592","0.7299361228942871","0.7299361228942871","0.7299361228942871"
"571","","","","","","","593","593","593","0.7226824760437012","0.7226824760437012","0.7226824760437012"
"572","","","","","","","594","594","594","0.7201012969017029","0.7201012969017029","0.7201012969017029"
"573","","","","","","","595","595","595","0.7233353853225708","0.7233353853225708","0.7233353853225708"
"574","","","","","","","597","597","597","0.7203587293624878","0.7203587293624878","0.7203587293624878"
"575","","","","","","","598","598","598","0.7101205587387085","0.7101205587387085","0.7101205587387085"
"576","","","","","","","599","599","599","0.704473614692688","0.704473614692688","0.704473614692688"
"577","","","","","","","600","600","600","0.6941260099411011","0.6941260099411011","0.6941260099411011"
"578","","","","","","","601","601","601","0.6870772838592529","0.6870772838592529","0.6870772838592529"
"579","","","","","","","602","602","602","0.6745367646217346","0.6745367646217346","0.6745367646217346"
"580","","","","","","","603","603","603","0.68369460105896","0.68369460105896","0.68369460105896"
"581","","","","","","","604","604","604","0.6950019598007202","0.6950019598007202","0.6950019598007202"
"582","","","","","","","605","605","605","0.6972308158874512","0.6972308158874512","0.6972308158874512"
"583","","","","","","","606","606","606","0.697447657585144","0.697447657585144","0.697447657585144"
"584","","","","","","","607","607","607","0.7072139978408813","0.7072139978408813","0.7072139978408813"
"585","","","","","","","608","608","608","0.7250947952270508","0.7250947952270508","0.7250947952270508"
"586","","","","","","","609","609","609","0.7373054623603821","0.7373054623603821","0.7373054623603821"
"587","","","","","","","610","610","610","0.7402710318565369","0.7402710318565369","0.7402710318565369"
"588","","","","","","","611","611","611","0.7329668998718262","0.7329668998718262","0.7329668998718262"
"589","","","","","","","612","612","612","0.7302833199501038","0.7302833199501038","0.7302833199501038"
"590","","","","","","","613","613","613","0.7335136532783508","0.7335136532783508","0.7335136532783508"
"591","","","","","","","614","614","614","0.7359566688537598","0.7359566688537598","0.7359566688537598"
"592","","","","","","","615","615","615","0.734367847442627","0.734367847442627","0.734367847442627"
"593","","","","","","","616","616","616","0.7302688360214233","0.7302688360214233","0.7302688360214233"
"594","","","","","","","617","617","617","0.7285289764404297","0.7285289764404297","0.7285289764404297"
"595","","","","","","","618","618","618","0.7268337607383728","0.7268337607383728","0.7268337607383728"
"596","","","","","","","619","619","619","0.7194391489028931","0.7194391489028931","0.7194391489028931"
"597","","","","","","","620","620","620","0.7054073810577393","0.7054073810577393","0.7054073810577393"
"598","","","","","","","621","621","621","0.7000869512557983","0.7000869512557983","0.7000869512557983"
"599","","","","","","","623","623","623","0.7102998495101929","0.7102998495101929","0.7102998495101929"
"600","","","","","","","624","624","624","0.6964926719665527","0.6964926719665527","0.6964926719665527"
"601","","","","","","","625","625","625","0.6917263269424438","0.6917263269424438","0.6917263269424438"
"602","","","","","","","626","626","626","0.7100057005882263","0.7100057005882263","0.7100057005882263"
"603","","","","","","","627","627","627","0.7164384722709656","0.7164384722709656","0.7164384722709656"
"604","","","","","","","628","628","628","0.7131121754646301","0.7131121754646301","0.7131121754646301"
"605","","","","","","","629","629","629","0.7089508771896362","0.7089508771896362","0.7089508771896362"
"606","","","","","","","630","630","630","0.7059439420700073","0.7059439420700073","0.7059439420700073"
"607","","","","","","","631","631","631","0.7057815790176392","0.7057815790176392","0.7057815790176392"
"608","","","","","","","632","632","632","0.6995373964309692","0.6995373964309692","0.6995373964309692"
"609","","","","","","","633","633","633","0.7037156820297241","0.7037156820297241","0.7037156820297241"
"610","","","","","","","634","634","634","0.6993565559387207","0.6993565559387207","0.6993565559387207"
"611","","","","","","","635","635","635","0.6887235641479492","0.6887235641479492","0.6887235641479492"
"612","","","","","","","636","636","636","0.6732136607170105","0.6732136607170105","0.6732136607170105"
"613","","","","","","","637","637","637","0.674665093421936","0.674665093421936","0.674665093421936"
"614","","","","","","","638","638","638","0.6818106174468994","0.6818106174468994","0.6818106174468994"
"615","","","","","","","639","639","639","0.6913396120071411","0.6913396120071411","0.6913396120071411"
"616","","","","","","","640","640","640","0.6971008777618408","0.6971008777618408","0.6971008777618408"
"617","","","","","","","641","641","641","0.6963279247283936","0.6963279247283936","0.6963279247283936"
"618","","","","","","","642","642","642","0.688776969909668","0.688776969909668","0.688776969909668"
"619","","","","","","","643","643","643","0.684443473815918","0.684443473815918","0.684443473815918"
"620","","","","","","","644","644","644","0.6974630951881409","0.6974630951881409","0.6974630951881409"
"621","","","","","","","645","645","645","0.7109140157699585","0.7109140157699585","0.7109140157699585"
"622","","","","","","","646","646","646","0.7090208530426025","0.7090208530426025","0.7090208530426025"
"623","","","","","","","647","647","647","0.6971201300621033","0.6971201300621033","0.6971201300621033"
"624","","","","","","","649","649","649","0.6810828447341919","0.6810828447341919","0.6810828447341919"
"625","","","","","","","650","650","650","0.6927220821380615","0.6927220821380615","0.6927220821380615"
"626","","","","","","","651","651","651","0.7015500068664551","0.7015500068664551","0.7015500068664551"
"627","","","","","","","652","652","652","0.7049880027770996","0.7049880027770996","0.7049880027770996"
"628","","","","","","","653","653","653","0.6890208125114441","0.6890208125114441","0.6890208125114441"
"629","","","","","","","654","654","654","0.6793571710586548","0.6793571710586548","0.6793571710586548"
"630","","","","","","","655","655","655","0.7062690258026123","0.7062690258026123","0.7062690258026123"
"631","","","","","","","656","656","656","0.7114414572715759","0.7114414572715759","0.7114414572715759"
"632","","","","","","","657","657","657","0.7039058208465576","0.7039058208465576","0.7039058208465576"
"633","","","","","","","658","658","658","0.6995700597763062","0.6995700597763062","0.6995700597763062"
"634","","","","","","","659","659","659","0.6972127556800842","0.6972127556800842","0.6972127556800842"
"635","","","","","","","660","660","660","0.7005387544631958","0.7005387544631958","0.7005387544631958"
"636","","","","","","","661","661","661","0.7018134593963623","0.7018134593963623","0.7018134593963623"
"637","","","","","","","662","662","662","0.6974003314971924","0.6974003314971924","0.6974003314971924"
"638","","","","","","","663","663","663","0.6978839635848999","0.6978839635848999","0.6978839635848999"
"639","","","","","","","664","664","664","0.7031887769699097","0.7031887769699097","0.7031887769699097"
"640","","","","","","","665","665","665","0.6969138383865356","0.6969138383865356","0.6969138383865356"
"641","","","","","","","666","666","666","0.6978292465209961","0.6978292465209961","0.6978292465209961"
"642","","","","","","","667","667","667","0.6926451921463013","0.6926451921463013","0.6926451921463013"
"643","","","","","","","668","668","668","0.6834567189216614","0.6834567189216614","0.6834567189216614"
"644","","","","","","","669","669","669","0.6699151992797852","0.6699151992797852","0.6699151992797852"
"645","","","","","","","670","670","670","0.638868510723114","0.638868510723114","0.638868510723114"
"646","","","","","","","671","671","671","0.6677324175834656","0.6677324175834656","0.6677324175834656"
"647","","","","","","","672","672","672","0.7013922929763794","0.7013922929763794","0.7013922929763794"
"648","","","","","","","673","673","673","0.7195980548858643","0.7195980548858643","0.7195980548858643"
"649","","","","","","","675","675","675","0.7424012422561646","0.7424012422561646","0.7424012422561646"
"650","","","","","","","676","676","676","0.7015476226806641","0.7015476226806641","0.7015476226806641"
"651","","","","","","","677","677","677","0.6727043390274048","0.6727043390274048","0.6727043390274048"
"652","","","","","","","678","678","678","0.6414216756820679","0.6414216756820679","0.6414216756820679"
"653","","","","","","","679","679","679","0.6313365697860718","0.6313365697860718","0.6313365697860718"
"654","","","","","","","680","680","680","0.631083607673645","0.631083607673645","0.631083607673645"
"655","","","","","","","681","681","681","0.6387051343917847","0.6387051343917847","0.6387051343917847"
"656","","","","","","","682","682","682","0.6483285427093506","0.6483285427093506","0.6483285427093506"
"657","","","","","","","683","683","683","0.642879843711853","0.642879843711853","0.642879843711853"
"658","","","","","","","684","684","684","0.6429804563522339","0.6429804563522339","0.6429804563522339"
"659","","","","","","","685","685","685","0.645156979560852","0.645156979560852","0.645156979560852"
"660","","","","","","","686","686","686","0.6581255197525024","0.6581255197525024","0.6581255197525024"
"661","","","","","","","687","687","687","0.6657220125198364","0.6657220125198364","0.6657220125198364"
"662","","","","","","","688","688","688","0.6694292426109314","0.6694292426109314","0.6694292426109314"
"663","","","","","","","689","689","689","0.6788021326065063","0.6788021326065063","0.6788021326065063"
"664","","","","","","","690","690","690","0.6811099052429199","0.6811099052429199","0.6811099052429199"
"665","","","","","","","691","691","691","0.6805265545845032","0.6805265545845032","0.6805265545845032"
"666","","","","","","","692","692","692","0.6809133887290955","0.6809133887290955","0.6809133887290955"
"667","","","","","","","693","693","693","0.6779683232307434","0.6779683232307434","0.6779683232307434"
"668","","","","","","","694","694","694","0.6723216772079468","0.6723216772079468","0.6723216772079468"
"669","","","","","","","695","695","695","0.6851521730422974","0.6851521730422974","0.6851521730422974"
"670","","","","","","","696","696","696","0.6921879053115845","0.6921879053115845","0.6921879053115845"
"671","","","","","","","697","697","697","0.7010616064071655","0.7010616064071655","0.7010616064071655"
"672","","","","","","","698","698","698","0.7065392732620239","0.7065392732620239","0.7065392732620239"
"673","","","","","","","699","699","699","0.7007607221603394","0.7007607221603394","0.7007607221603394"
"674","","","","","","","701","701","701","0.6855838298797607","0.6855838298797607","0.6855838298797607"
"675","","","","","","","702","702","702","0.6913564205169678","0.6913564205169678","0.6913564205169678"
"676","","","","","","","703","703","703","0.6985399723052979","0.6985399723052979","0.6985399723052979"
"677","","","","","","","704","704","704","0.7088923454284668","0.7088923454284668","0.7088923454284668"
"678","","","","","","","705","705","705","0.7154910564422607","0.7154910564422607","0.7154910564422607"
"679","","","","","","","706","706","706","0.7109245657920837","0.7109245657920837","0.7109245657920837"
"680","","","","","","","707","707","707","0.7080586552619934","0.7080586552619934","0.7080586552619934"
"681","","","","","","","708","708","708","0.7007933855056763","0.7007933855056763","0.7007933855056763"
"682","","","","","","","709","709","709","0.6956678628921509","0.6956678628921509","0.6956678628921509"
"683","","","","","","","710","710","710","0.6970902681350708","0.6970902681350708","0.6970902681350708"
"684","","","","","","","711","711","711","0.701116144657135","0.701116144657135","0.701116144657135"
"685","","","","","","","712","712","712","0.699193000793457","0.699193000793457","0.699193000793457"
"686","","","","","","","713","713","713","0.7016249895095825","0.7016249895095825","0.7016249895095825"
"687","","","","","","","714","714","714","0.7181212902069092","0.7181212902069092","0.7181212902069092"
"688","","","","","","","715","715","715","0.7271959781646729","0.7271959781646729","0.7271959781646729"
"689","","","","","","","716","716","716","0.7299460172653198","0.7299460172653198","0.7299460172653198"
"690","","","","","","","717","717","717","0.7219113707542419","0.7219113707542419","0.7219113707542419"
"691","","","","","","","718","718","718","0.7068762183189392","0.7068762183189392","0.7068762183189392"
"692","","","","","","","719","719","719","0.6916241645812988","0.6916241645812988","0.6916241645812988"
"693","","","","","","","720","720","720","0.7021470069885254","0.7021470069885254","0.7021470069885254"
"694","","","","","","","721","721","721","0.7168340682983398","0.7168340682983398","0.7168340682983398"
"695","","","","","","","722","722","722","0.7192572355270386","0.7192572355270386","0.7192572355270386"
"696","","","","","","","723","723","723","0.7235416173934937","0.7235416173934937","0.7235416173934937"
"697","","","","","","","724","724","724","0.7288492918014526","0.7288492918014526","0.7288492918014526"
"698","","","","","","","725","725","725","0.7390449047088623","0.7390449047088623","0.7390449047088623"
"699","","","","","","","727","727","727","0.7646807432174683","0.7646807432174683","0.7646807432174683"
"700","","","","","","","730","730","730","0.7778115272521973","0.7778115272521973","0.7778115272521973"
